coord_op_code,coord_op_method_code,parameter_code,parameter_value,param_value_file_ref,uom_code
10435,9802,8824,34.02,,9110
10435,9802,8826,2000000,,9001
10435,9802,8827,500000,,9001
10436,9802,8821,32.1,,9110
10436,9802,8822,-116.15,,9110
10436,9802,8823,33.53,,9110
10436,9802,8824,32.47,,9110
10436,9802,8826,2000000,,9001
10436,9802,8827,500000,,9001
10501,9802,8821,39.2,,9110
10501,9802,8822,-105.3,,9110
10501,9802,8823,39.43,,9110
10501,9802,8824,40.47,,9110
10501,9802,8826,2000000,,9003
10501,9802,8827,0,,9003
10502,9802,8821,37.5,,9110
10502,9802,8822,-105.3,,9110
10502,9802,8823,39.45,,9110
10502,9802,8824,38.27,,9110
10502,9802,8826,2000000,,9003
10502,9802,8827,0,,9003
10503,9802,8821,36.4,,9110
10503,9802,8822,-105.3,,9110
10503,9802,8823,38.26,,9110
10503,9802,8824,37.14,,9110
10503,9802,8826,2000000,,9003
10503,9802,8827,0,,9003
10531,9802,8821,39.2,,9110
10531,9802,8822,-105.3,,9110
10531,9802,8823,40.47,,9110
10531,9802,8824,39.43,,9110
10531,9802,8826,914401.8289,,9001
10531,9802,8827,304800.6096,,9001
10532,9802,8821,37.5,,9110
10532,9802,8822,-105.3,,9110
10532,9802,8823,39.45,,9110
10532,9802,8824,38.27,,9110
10532,9802,8826,914401.8289,,9001
10532,9802,8827,304800.6096,,9001
10533,9802,8821,36.4,,9110
10533,9802,8822,-105.3,,9110
10533,9802,8823,38.26,,9110
10533,9802,8824,37.14,,9110
10533,9802,8826,914401.8289,,9001
10533,9802,8827,304800.6096,,9001
10600,9802,8821,40.5,,9110
10600,9802,8822,-72.45,,9110
10600,9802,8823,41.52,,9110
10600,9802,8824,41.12,,9110
10600,9802,8826,600000,,9003
10600,9802,8827,0,,9003
10630,9802,8821,40.5,,9110
10630,9802,8822,-72.45,,9110
10630,9802,8823,41.52,,9110
10630,9802,8824,41.12,,9110
10630,9802,8826,304800.6096,,9001
10630,9802,8827,152400.3048,,9001
10700,9807,8801,38,,9110
10700,9807,8802,-75.25,,9110
10700,9807,8805,0.999995,,9201
10700,9807,8806,500000,,9003
10700,9807,8807,0,,9003
10730,9807,8801,38,,9110
10730,9807,8802,-75.25,,9110
10730,9807,8805,0.999995,,9201
10730,9807,8806,200000,,9001
10730,9807,8807,0,,9001
10901,9807,8801,24.2,,9110
10901,9807,8802,-81,,9110
10901,9807,8805,0.999941177,,9201
10901,9807,8806,500000,,9003
10901,9807,8807,0,,9003
10902,9807,8801,24.2,,9110
10902,9807,8802,-82,,9110
10902,9807,8805,0.999941177,,9201
10902,9807,8806,500000,,9003
10902,9807,8807,0,,9003
10903,9802,8821,29,,9110
10903,9802,8822,-84.3,,9110
10903,9802,8823,30.45,,9110
10903,9802,8824,29.35,,9110
10903,9802,8826,2000000,,9003
10903,9802,8827,0,,9003
10931,9807,8801,24.2,,9110
10931,9807,8802,-81,,9110
10931,9807,8805,0.999941177,,9201
10931,9807,8806,200000,,9001
10931,9807,8807,0,,9001
10932,9807,8801,24.2,,9110
10932,9807,8802,-82,,9110
10932,9807,8805,0.999941177,,9201
10932,9807,8806,200000,,9001
10932,9807,8807,0,,9001
10933,9802,8821,29,,9110
10933,9802,8822,-84.3,,9110
10933,9802,8823,30.45,,9110
10933,9802,8824,29.35,,9110
10933,9802,8826,600000,,9001
10933,9802,8827,0,,9001
10934,9822,8821,24,,9110
10934,9822,8822,-84,,9110
10934,9822,8823,24,,9110
10934,9822,8824,31.3,,9110
10934,9822,8826,400000,,9001
10934,9822,8827,0,,9001
11001,9807,8801,30,,9110
11001,9807,8802,-82.1,,9110
11001,9807,8805,0.9999,,9201
11001,9807,8806,500000,,9003
11001,9807,8807,0,,9003
11002,9807,8801,30,,9110
11002,9807,8802,-84.1,,9110
11002,9807,8805,0.9999,,9201
11002,9807,8806,500000,,9003
11002,9807,8807,0,,9003
11031,9807,8801,30,,9110
11031,9807,8802,-82.1,,9110
11031,9807,8805,0.9999,,9201
11031,9807,8806,200000,,9001
11031,9807,8807,0,,9001
11032,9807,8801,30,,9110
11032,9807,8802,-84.1,,9110
11032,9807,8805,0.9999,,9201
11032,9807,8806,700000,,9001
11032,9807,8807,0,,9001
11101,9807,8801,41.4,,9110
11101,9807,8802,-112.1,,9110
11101,9807,8805,0.999947368,,9201
11101,9807,8806,500000,,9003
11101,9807,8807,0,,9003
11102,9807,8801,41.4,,9110
11102,9807,8802,-114,,9110
11102,9807,8805,0.999947368,,9201
11102,9807,8806,500000,,9003
11102,9807,8807,0,,9003
11103,9807,8801,41.4,,9110
11103,9807,8802,-115.45,,9110
11103,9807,8805,0.999933333,,9201
11103,9807,8806,500000,,9003
11103,9807,8807,0,,9003
11131,9807,8801,41.4,,9110
11131,9807,8802,-112.1,,9110
11131,9807,8805,0.999947368,,9201
11131,9807,8806,200000,,9001
11131,9807,8807,0,,9001
11132,9807,8801,41.4,,9110
11132,9807,8802,-114,,9110
11132,9807,8805,0.999947368,,9201
11132,9807,8806,500000,,9001
11132,9807,8807,0,,9001
11133,9807,8801,41.4,,9110
11133,9807,8802,-115.45,,9110
11133,9807,8805,0.999933333,,9201
11133,9807,8806,800000,,9001
11133,9807,8807,0,,9001
11201,9807,8801,36.4,,9110
11201,9807,8802,-88.2,,9110
11201,9807,8805,0.999975,,9201
11201,9807,8806,500000,,9003
11201,9807,8807,0,,9003
11202,9807,8801,36.4,,9110
11202,9807,8802,-90.1,,9110
11202,9807,8805,0.999941177,,9201
11202,9807,8806,500000,,9003
11202,9807,8807,0,,9003
11231,9807,8801,36.4,,9110
11231,9807,8802,-88.2,,9110
11231,9807,8805,0.999975,,9201
11231,9807,8806,300000,,9001
11231,9807,8807,0,,9001
11232,9807,8801,36.4,,9110
11232,9807,8802,-90.1,,9110
11232,9807,8805,0.999941177,,9201
11232,9807,8806,700000,,9001
11232,9807,8807,0,,9001
11301,9807,8801,37.3,,9110
11301,9807,8802,-85.4,,9110
11301,9807,8805,0.999966667,,9201
11301,9807,8806,500000,,9003
11301,9807,8807,0,,9003
11302,9807,8801,37.3,,9110
11302,9807,8802,-87.05,,9110
11302,9807,8805,0.999966667,,9201
11302,9807,8806,500000,,9003
11302,9807,8807,0,,9003
11331,9807,8801,37.3,,9110
11331,9807,8802,-85.4,,9110
11331,9807,8805,0.999966667,,9201
11331,9807,8806,100000,,9001
11331,9807,8807,250000,,9001
11332,9807,8801,37.3,,9110
11332,9807,8802,-87.05,,9110
11332,9807,8805,0.999966667,,9201
11332,9807,8806,900000,,9001
11332,9807,8807,250000,,9001
11401,9802,8821,41.3,,9110
11401,9802,8822,-93.3,,9110
11401,9802,8823,43.16,,9110
11401,9802,8824,42.04,,9110
11401,9802,8826,2000000,,9003
11401,9802,8827,0,,9003
11402,9802,8821,40,,9110
11402,9802,8822,-93.3,,9110
11402,9802,8823,41.47,,9110
11402,9802,8824,40.37,,9110
11402,9802,8826,2000000,,9003
11402,9802,8827,0,,9003
11431,9802,8821,41.3,,9110
11431,9802,8822,-93.3,,9110
11431,9802,8823,43.16,,9110
11431,9802,8824,42.04,,9110
11431,9802,8826,1500000,,9001
11431,9802,8827,1000000,,9001
11432,9802,8821,40,,9110
11432,9802,8822,-93.3,,9110
11432,9802,8823,41.47,,9110
11432,9802,8824,40.37,,9110
11432,9802,8826,500000,,9001
11432,9802,8827,0,,9001
11501,9802,8821,38.2,,9110
11501,9802,8822,-98,,9110
11501,9802,8823,39.47,,9110
11501,9802,8824,38.43,,9110
11501,9802,8826,2000000,,9003
11501,9802,8827,0,,9003
11502,9802,8821,36.4,,9110
11502,9802,8822,-98.3,,9110
11502,9802,8823,38.34,,9110
11502,9802,8824,37.16,,9110
11502,9802,8826,2000000,,9003
11502,9802,8827,0,,9003
11531,9802,8821,38.2,,9110
11531,9802,8822,-98,,9110
11531,9802,8823,39.47,,9110
11531,9802,8824,38.43,,9110
11531,9802,8826,400000,,9001
11531,9802,8827,0,,9001
11532,9802,8821,36.4,,9110
11532,9802,8822,-98.3,,9110
11532,9802,8823,38.34,,9110
11532,9802,8824,37.16,,9110
11532,9802,8826,400000,,9001
11532,9802,8827,400000,,9001
11601,9802,8821,37.3,,9110
11601,9802,8822,-84.15,,9110
11601,9802,8823,37.58,,9110
11601,9802,8824,38.58,,9110
11601,9802,8826,2000000,,9003
11601,9802,8827,0,,9003
11602,9802,8821,36.2,,9110
11602,9802,8822,-85.45,,9110
11602,9802,8823,36.44,,9110
11602,9802,8824,37.56,,9110
11602,9802,8826,2000000,,9003
11602,9802,8827,0,,9003
11630,9802,8821,36.2,,9110
11630,9802,8822,-85.45,,9110
11630,9802,8823,37.05,,9110
11630,9802,8824,38.4,,9110
11630,9802,8826,1500000,,9001
11630,9802,8827,1000000,,9001
11631,9802,8821,37.3,,9110
11631,9802,8822,-84.15,,9110
11631,9802,8823,37.58,,9110
11631,9802,8824,37.58,,9110
11631,9802,8826,500000,,9001
11631,9802,8827,0,,9001
11632,9802,8821,36.2,,9110
11632,9802,8822,-85.45,,9110
11632,9802,8823,37.56,,9110
11632,9802,8824,36.44,,9110
11632,9802,8826,500000,,9001
11632,9802,8827,500000,,9001
11701,9802,8821,30.4,,9110
11701,9802,8822,-92.3,,9110
11701,9802,8823,31.1,,9110
11701,9802,8824,32.4,,9110
11701,9802,8826,2000000,,9003
11701,9802,8827,0,,9003
11702,9802,8821,28.4,,9110
11702,9802,8822,-91.2,,9110
11702,9802,8823,29.18,,9110
11702,9802,8824,30.42,,9110
11702,9802,8826,2000000,,9003
11702,9802,8827,0,,9003
11703,9802,8821,25.4,,9110
11703,9802,8822,-91.2,,9110
11703,9802,8823,27.5,,9110
11703,9802,8824,26.1,,9110
11703,9802,8826,2000000,,9003
11703,9802,8827,0,,9003
11731,9802,8821,30.3,,9110
11731,9802,8822,-92.3,,9110
11731,9802,8823,32.4,,9110
11731,9802,8824,31.1,,9110
11731,9802,8826,1000000,,9001
11731,9802,8827,0,,9001
11732,9802,8821,28.3,,9110
11732,9802,8822,-91.2,,9110
11732,9802,8823,30.42,,9110
11732,9802,8824,29.18,,9110
11732,9802,8826,1000000,,9001
11732,9802,8827,0,,9001
11733,9802,8821,25.3,,9110
11733,9802,8822,-91.2,,9110
11733,9802,8823,27.5,,9110
11733,9802,8824,26.1,,9110
11733,9802,8826,1000000,,9001
11733,9802,8827,0,,9001
11801,9807,8801,43.5,,9110
11801,9807,8802,-68.3,,9110
11801,9807,8805,0.9999,,9201
11801,9807,8806,500000,,9003
11801,9807,8807,0,,9003
11802,9807,8801,42.5,,9110
11802,9807,8802,-70.1,,9110
11802,9807,8805,0.999966667,,9201
11802,9807,8806,500000,,9003
11802,9807,8807,0,,9003
11831,9807,8801,43.4,,9110
11831,9807,8802,-68.3,,9110
11831,9807,8805,0.9999,,9201
11831,9807,8806,300000,,9001
11831,9807,8807,0,,9001
11832,9807,8801,42.5,,9110
11832,9807,8802,-70.1,,9110
11832,9807,8805,0.999966667,,9201
11832,9807,8806,900000,,9001
11832,9807,8807,0,,9001
11833,9807,8801,43.4,,9110
11833,9807,8802,-68.3,,9110
11833,9807,8805,0.9999,,9201
11833,9807,8806,984250,,9003
11833,9807,8807,0,,9003
11834,9807,8801,42.5,,9110
11834,9807,8802,-70.1,,9110
11834,9807,8805,0.999966667,,9201
11834,9807,8806,2952750,,9003
11834,9807,8807,0,,9003
11851,9807,8801,43.5,,9110
11851,9807,8802,-67.523,,9110
11851,9807,8805,0.99998,,9201
11851,9807,8806,700000,,9001
11851,9807,8807,0,,9001
11852,9807,8801,43,,9110
11852,9807,8802,-69.073,,9110
11852,9807,8805,0.99998,,9201
11852,9807,8806,500000,,9001
11852,9807,8807,0,,9001
11853,9807,8801,42.5,,9110
11853,9807,8802,-70.223,,9110
11853,9807,8805,0.99998,,9201
11853,9807,8806,300000,,9001
11853,9807,8807,0,,9001
11854,9807,8801,43.3,,9110
11854,9807,8802,-69.073,,9110
11854,9807,8805,0.99998,,9201
11854,9807,8806,500000,,9001
11854,9807,8807,0,,9001
11900,9802,8821,37.5,,9110
11900,9802,8822,-77,,9110
11900,9802,8823,38.18,,9110
11900,9802,8824,39.27,,9110
11900,9802,8826,800000,,9003
11900,9802,8827,0,,9003
11930,9802,8821,37.4,,9110
11930,9802,8822,-77,,9110
11930,9802,8823,39.27,,9110
11930,9802,8824,38.18,,9110
11930,9802,8826,400000,,9001
11930,9802,8827,0,,9001
12001,9802,8821,41,,9110
12001,9802,8822,-71.3,,9110
12001,9802,8823,41.43,,9110
12001,9802,8824,42.41,,9110
12001,9802,8826,600000,,9003
12001,9802,8827,0,,9003
12002,9802,8821,41,,9110
12002,9802,8822,-70.3,,9110
12002,9802,8823,41.17,,9110
12002,9802,8824,41.29,,9110
12002,9802,8826,200000,,9003
12002,9802,8827,0,,9003
12031,9802,8821,41,,9110
12031,9802,8822,-71.3,,9110
12031,9802,8823,42.41,,9110
12031,9802,8824,41.43,,9110
12031,9802,8826,200000,,9001
12031,9802,8827,750000,,9001
12032,9802,8821,41,,9110
12032,9802,8822,-70.3,,9110
12032,9802,8823,41.29,,9110
12032,9802,8824,41.17,,9110
12032,9802,8826,500000,,9001
12032,9802,8827,0,,9001
12101,9807,8801,41.3,,9110
12101,9807,8802,-83.4,,9110
12101,9807,8805,0.999942857,,9201
12101,9807,8806,500000,,9003
12101,9807,8807,0,,9003
12102,9807,8801,41.3,,9110
12102,9807,8802,-85.45,,9110
12102,9807,8805,0.999909091,,9201
12102,9807,8806,500000,,9003
12102,9807,8807,0,,9003
12103,9807,8801,41.3,,9110
12103,9807,8802,-88.45,,9110
12103,9807,8805,0.999909091,,9201
12103,9807,8806,500000,,9003
12103,9807,8807,0,,9003
12111,9802,8821,44.47,,9110
12111,9802,8822,-87,,9110
12111,9802,8823,45.29,,9110
12111,9802,8824,47.05,,9110
12111,9802,8826,2000000,,9003
12111,9802,8827,0,,9003
12112,9802,8821,43.19,,9110
12112,9802,8822,-84.2,,9110
12112,9802,8823,44.11,,9110
12112,9802,8824,45.42,,9110
12112,9802,8826,2000000,,9003
12112,9802,8827,0,,9003
12113,9802,8821,41.3,,9110
12113,9802,8822,-84.2,,9110
12113,9802,8823,42.06,,9110
12113,9802,8824,43.4,,9110
12113,9802,8826,2000000,,9003
12113,9802,8827,0,,9003
12141,9802,8821,44.47,,9110
12141,9802,8822,-87,,9110
12141,9802,8823,47.05,,9110
12141,9802,8824,45.29,,9110
12141,9802,8826,8000000,,9001
12141,9802,8827,0,,9001
12142,9802,8821,43.19,,9110
12142,9802,8822,-84.22,,9110
12142,9802,8823,45.42,,9110
12142,9802,8824,44.11,,9110
12142,9802,8826,6000000,,9001
12142,9802,8827,0,,9001
12143,9802,8821,41.3,,9110
12143,9802,8822,-84.22,,9110
12143,9802,8823,43.4,,9110
12143,9802,8824,42.06,,9110
12143,9802,8826,4000000,,9001
12143,9802,8827,0,,9001
12150,9812,8806,2546731.496,,9001
12150,9812,8807,-4354009.816,,9001
12150,9812,8811,45.1833,,9110
12150,9812,8812,-86,,9110
12150,9812,8813,337.25556,,9102
12150,9812,8814,337.25556,,9102
12150,9812,8815,0.9996,,9201
12201,9802,8821,46.3,,9110
12201,9802,8822,-93.06,,9110
12201,9802,8823,47.02,,9110
12201,9802,8824,48.38,,9110
12201,9802,8826,2000000,,9003
12201,9802,8827,0,,9003
12202,9802,8821,45,,9110
12202,9802,8822,-94.15,,9110
12202,9802,8823,45.37,,9110
12202,9802,8824,47.03,,9110
12202,9802,8826,2000000,,9003
12202,9802,8827,0,,9003
12203,9802,8821,43,,9110
12203,9802,8822,-94,,9110
12203,9802,8823,43.47,,9110
12203,9802,8824,45.13,,9110
12203,9802,8826,2000000,,9003
12203,9802,8827,0,,9003
12231,9802,8821,46.3,,9110
12231,9802,8822,-93.06,,9110
12231,9802,8823,48.38,,9110
12231,9802,8824,47.02,,9110
12231,9802,8826,800000,,9001
12231,9802,8827,100000,,9001
12232,9802,8821,45,,9110
12232,9802,8822,-94.15,,9110
12232,9802,8823,47.03,,9110
12232,9802,8824,45.37,,9110
12232,9802,8826,800000,,9001
12232,9802,8827,100000,,9001
12233,9802,8821,43,,9110
12233,9802,8822,-94,,9110
12233,9802,8823,45.13,,9110
12233,9802,8824,43.47,,9110
12233,9802,8826,800000,,9001
12233,9802,8827,100000,,9001
12234,9802,8821,46.3,,9110
12234,9802,8822,-93.06,,9110
12234,9802,8823,48.38,,9110
12234,9802,8824,47.02,,9110
12234,9802,8826,2624666.6667,,9003
12234,9802,8827,328083.3333,,9003
12235,9802,8821,45,,9110
12235,9802,8822,-94.15,,9110
12235,9802,8823,47.03,,9110
12235,9802,8824,45.37,,9110
12235,9802,8826,2624666.6667,,9003
12235,9802,8827,328083.3333,,9003
12236,9802,8821,43,,9110
12236,9802,8822,-94,,9110
12236,9802,8823,45.13,,9110
12236,9802,8824,43.47,,9110
12236,9802,8826,2624666.6667,,9003
12236,9802,8827,328083.3333,,9003
12301,9807,8801,29.4,,9110
12301,9807,8802,-88.5,,9110
12301,9807,8805,0.99996,,9201
12301,9807,8806,500000,,9003
12301,9807,8807,0,,9003
12302,9807,8801,30.3,,9110
12302,9807,8802,-90.2,,9110
12302,9807,8805,0.999941177,,9201
12302,9807,8806,500000,,9003
12302,9807,8807,0,,9003
12331,9807,8801,29.3,,9110
12331,9807,8802,-88.5,,9110
12331,9807,8805,0.99995,,9201
12331,9807,8806,300000,,9001
12331,9807,8807,0,,9001
12332,9807,8801,29.3,,9110
12332,9807,8802,-90.2,,9110
12332,9807,8805,0.99995,,9201
12332,9807,8806,700000,,9001
12332,9807,8807,0,,9001
12401,9807,8801,35.5,,9110
12401,9807,8802,-90.3,,9110
12401,9807,8805,0.999933333,,9201
12401,9807,8806,500000,,9003
12401,9807,8807,0,,9003
12402,9807,8801,35.5,,9110
12402,9807,8802,-92.3,,9110
12402,9807,8805,0.999933333,,9201
12402,9807,8806,500000,,9003
12402,9807,8807,0,,9003
12403,9807,8801,36.1,,9110
12403,9807,8802,-94.3,,9110
12403,9807,8805,0.999941177,,9201
12403,9807,8806,500000,,9003
12403,9807,8807,0,,9003
12431,9807,8801,35.5,,9110
12431,9807,8802,-90.3,,9110
12431,9807,8805,0.999933333,,9201
12431,9807,8806,250000,,9001
12431,9807,8807,0,,9001
12432,9807,8801,35.5,,9110
12432,9807,8802,-92.3,,9110
12432,9807,8805,0.999933333,,9201
12432,9807,8806,500000,,9001
12432,9807,8807,0,,9001
12433,9807,8801,36.1,,9110
12433,9807,8802,-94.3,,9110
12433,9807,8805,0.999941177,,9201
12433,9807,8806,850000,,9001
12433,9807,8807,0,,9001
12501,9802,8821,47,,9110
12501,9802,8822,-109.3,,9110
12501,9802,8823,48.43,,9110
12501,9802,8824,47.51,,9110
12501,9802,8826,2000000,,9003
12501,9802,8827,0,,9003
12502,9802,8821,45.5,,9110
12502,9802,8822,-109.3,,9110
12502,9802,8823,47.53,,9110
12502,9802,8824,46.27,,9110
12502,9802,8826,2000000,,9003
12502,9802,8827,0,,9003
12503,9802,8821,44,,9110
12503,9802,8822,-109.3,,9110
12503,9802,8823,46.24,,9110
12503,9802,8824,44.52,,9110
12503,9802,8826,2000000,,9003
12503,9802,8827,0,,9003
12530,9802,8821,44.15,,9110
12530,9802,8822,-109.3,,9110
12530,9802,8823,49,,9110
12530,9802,8824,45,,9110
12530,9802,8826,600000,,9001
12530,9802,8827,0,,9001
12601,9802,8821,41.2,,9110
12601,9802,8822,-100,,9110
12601,9802,8823,41.51,,9110
12601,9802,8824,42.49,,9110
12601,9802,8826,2000000,,9003
12601,9802,8827,0,,9003
12602,9802,8821,39.4,,9110
12602,9802,8822,-99.3,,9110
12602,9802,8823,40.17,,9110
12602,9802,8824,41.43,,9110
12602,9802,8826,2000000,,9003
12602,9802,8827,0,,9003
12630,9802,8821,39.5,,9110
12630,9802,8822,-100,,9110
12630,9802,8823,43,,9110
12630,9802,8824,40,,9110
12630,9802,8826,500000,,9001
12630,9802,8827,0,,9001
12701,9807,8801,34.45,,9110
12701,9807,8802,-115.35,,9110
12701,9807,8805,0.9999,,9201
12701,9807,8806,500000,,9003
12701,9807,8807,0,,9003
12702,9807,8801,34.45,,9110
12702,9807,8802,-116.4,,9110
12702,9807,8805,0.9999,,9201
12702,9807,8806,500000,,9003
12702,9807,8807,0,,9003
12703,9807,8801,34.45,,9110
12703,9807,8802,-118.35,,9110
12703,9807,8805,0.9999,,9201
12703,9807,8806,500000,,9003
12703,9807,8807,0,,9003
12731,9807,8801,34.45,,9110
12731,9807,8802,-115.35,,9110
12731,9807,8805,0.9999,,9201
12731,9807,8806,200000,,9001
12731,9807,8807,8000000,,9001
12732,9807,8801,34.45,,9110
12732,9807,8802,-116.4,,9110
12732,9807,8805,0.9999,,9201
12732,9807,8806,500000,,9001
12732,9807,8807,6000000,,9001
12733,9807,8801,34.45,,9110
12733,9807,8802,-118.35,,9110
12733,9807,8805,0.9999,,9201
12733,9807,8806,800000,,9001
12733,9807,8807,4000000,,9001
12800,9807,8801,42.3,,9110
12800,9807,8802,-71.4,,9110
12800,9807,8805,0.999966667,,9201
12800,9807,8806,500000,,9003
12800,9807,8807,0,,9003
12830,9807,8801,42.3,,9110
12830,9807,8802,-71.4,,9110
12830,9807,8805,0.999966667,,9201
12830,9807,8806,300000,,9001
12830,9807,8807,0,,9001
12900,9807,8801,38.5,,9110
12900,9807,8802,-74.4,,9110
12900,9807,8805,0.999975,,9201
12900,9807,8806,2000000,,9003
12900,9807,8807,0,,9003
12930,9807,8801,38.5,,9110
12930,9807,8802,-74.3,,9110
12930,9807,8805,0.9999,,9201
12930,9807,8806,150000,,9001
12930,9807,8807,0,,9001
13001,9807,8801,31,,9110
13001,9807,8802,-104.2,,9110
13001,9807,8805,0.999909091,,9201
13001,9807,8806,500000,,9003
13001,9807,8807,0,,9003
13002,9807,8801,31,,9110
13002,9807,8802,-106.15,,9110
13002,9807,8805,0.9999,,9201
13002,9807,8806,500000,,9003
13002,9807,8807,0,,9003
13003,9807,8801,31,,9110
13003,9807,8802,-107.5,,9110
13003,9807,8805,0.999916667,,9201
13003,9807,8806,500000,,9003
13003,9807,8807,0,,9003
13031,9807,8801,31,,9110
13031,9807,8802,-104.2,,9110
13031,9807,8805,0.999909091,,9201
13031,9807,8806,165000,,9001
13031,9807,8807,0,,9001
13032,9807,8801,31,,9110
13032,9807,8802,-106.15,,9110
13032,9807,8805,0.9999,,9201
13032,9807,8806,500000,,9001
13032,9807,8807,0,,9001
13033,9807,8801,31,,9110
13033,9807,8802,-107.5,,9110
13033,9807,8805,0.999916667,,9201
13033,9807,8806,830000,,9001
13033,9807,8807,0,,9001
13101,9807,8801,40,,9110
13101,9807,8802,-74.2,,9110
13101,9807,8805,0.999966667,,9201
13101,9807,8806,500000,,9003
13101,9807,8807,0,,9003
13102,9807,8801,40,,9110
13102,9807,8802,-76.35,,9110
13102,9807,8805,0.9999375,,9201
13102,9807,8806,500000,,9003
13102,9807,8807,0,,9003
13103,9807,8801,40,,9110
13103,9807,8802,-78.35,,9110
13103,9807,8805,0.9999375,,9201
13103,9807,8806,500000,,9003
13103,9807,8807,0,,9003
13104,9802,8821,40.3,,9110
13104,9802,8822,-74,,9110
13104,9802,8823,41.02,,9110
13104,9802,8824,40.4,,9110
13104,9802,8826,1000000,,9003
13104,9802,8827,0,,9003
13131,9807,8801,38.5,,9110
13131,9807,8802,-74.3,,9110
13131,9807,8805,0.9999,,9201
13131,9807,8806,150000,,9001
13131,9807,8807,0,,9001
13132,9807,8801,40,,9110
13132,9807,8802,-76.35,,9110
13132,9807,8805,0.9999375,,9201
13132,9807,8806,250000,,9001
13132,9807,8807,0,,9001
13133,9807,8801,40,,9110
13133,9807,8802,-78.35,,9110
13133,9807,8805,0.9999375,,9201
13133,9807,8806,350000,,9001
13133,9807,8807,0,,9001
13134,9802,8821,40.1,,9110
13134,9802,8822,-74,,9110
13134,9802,8823,41.02,,9110
13134,9802,8824,40.4,,9110
13134,9802,8826,300000,,9001
13134,9802,8827,0,,9001
13200,9802,8821,33.45,,9110
13200,9802,8822,-79,,9110
13200,9802,8823,34.2,,9110
13200,9802,8824,36.1,,9110
13200,9802,8826,2000000,,9003
13200,9802,8827,0,,9003
13230,9802,8821,33.45,,9110
13230,9802,8822,-79,,9110
13230,9802,8823,36.1,,9110
13230,9802,8824,34.2,,9110
13230,9802,8826,609601.22,,9001
13230,9802,8827,0,,9001
13301,9802,8821,47,,9110
13301,9802,8822,-100.3,,9110
13301,9802,8823,47.26,,9110
13301,9802,8824,48.44,,9110
13301,9802,8826,2000000,,9003
13301,9802,8827,0,,9003
13302,9802,8821,45.4,,9110
13302,9802,8822,-100.3,,9110
13302,9802,8823,46.11,,9110
13302,9802,8824,47.29,,9110
13302,9802,8826,2000000,,9003
13302,9802,8827,0,,9003
13331,9802,8821,47,,9110
13331,9802,8822,-100.3,,9110
13331,9802,8823,48.44,,9110
13331,9802,8824,47.26,,9110
13331,9802,8826,600000,,9001
13331,9802,8827,0,,9001
13332,9802,8821,45.4,,9110
13332,9802,8822,-100.3,,9110
13332,9802,8823,47.29,,9110
13332,9802,8824,46.11,,9110
13332,9802,8826,600000,,9001
13332,9802,8827,0,,9001
13401,9802,8821,39.4,,9110
13401,9802,8822,-82.3,,9110
13401,9802,8823,40.26,,9110
13401,9802,8824,41.42,,9110
13401,9802,8826,2000000,,9003
13401,9802,8827,0,,9003
13402,9802,8821,38,,9110
13402,9802,8822,-82.3,,9110
13402,9802,8823,38.44,,9110
13402,9802,8824,40.02,,9110
13402,9802,8826,2000000,,9003
13402,9802,8827,0,,9003
13431,9802,8821,39.4,,9110
13431,9802,8822,-82.3,,9110
13431,9802,8823,41.42,,9110
13431,9802,8824,40.26,,9110
13431,9802,8826,600000,,9001
13431,9802,8827,0,,9001
13432,9802,8821,38,,9110
13432,9802,8822,-82.3,,9110
13432,9802,8823,40.02,,9110
13432,9802,8824,38.44,,9110
13432,9802,8826,600000,,9001
13432,9802,8827,0,,9001
13433,9802,8821,39.4,,9110
13433,9802,8822,-82.3,,9110
13433,9802,8823,41.42,,9110
13433,9802,8824,40.26,,9110
13433,9802,8826,1968500,,9003
13433,9802,8827,0,,9003
13434,9802,8821,38,,9110
13434,9802,8822,-82.3,,9110
13434,9802,8823,40.02,,9110
13434,9802,8824,38.44,,9110
13434,9802,8826,1968500,,9003
13434,9802,8827,0,,9003
13501,9802,8821,35,,9110
13501,9802,8822,-98,,9110
13501,9802,8823,35.34,,9110
13501,9802,8824,36.46,,9110
13501,9802,8826,2000000,,9003
13501,9802,8827,0,,9003
13502,9802,8821,33.2,,9110
13502,9802,8822,-98,,9110
13502,9802,8823,33.56,,9110
13502,9802,8824,35.14,,9110
13502,9802,8826,2000000,,9003
13502,9802,8827,0,,9003
13531,9802,8821,35,,9110
13531,9802,8822,-98,,9110
13531,9802,8823,36.46,,9110
13531,9802,8824,35.34,,9110
13531,9802,8826,600000,,9001
13531,9802,8827,0,,9001
13532,9802,8821,33.2,,9110
13532,9802,8822,-98,,9110
13532,9802,8823,35.14,,9110
