"CHANGE_ID","REPORT_DATE","DATE_CLOSED","REPORTER","REQUEST","TABLES_AFFECTED","CODES_AFFECTED","COMMENT","ACTION"
2002.25,2002-02-12 00:00:00,2002-07-13 00:00:00,Melita Kennedy; ESRI,Check Portuguese data,Datum,6182 6184,(Need to complete proj method formulae),"Amended EPSG aliases for datum 6182 6184. Amended origin description for 6184. Added area 2779, amended area 1314. Added datums 6615-16 geogCRS 4615-16 projCRS 2942-43. Deprecated datum 6185 geogCRS 4185 projCRS 2191. Added datum 6904, geogCRS 4904, proj methods 9827-28, proj 19979, CS 6509, projCRS 2963."
2002.29,2002-02-28 00:00:00,2002-07-16 00:00:00,EPSG,Delete duplicate Nigeria transformation and add new data.,Coordinate Operation,1754  1819-22,,Deprecated tfm code 1819. For tfm code 1754 amended remarks and corrected ISO country code in Version from 'SHL-Nig S' to 'SHL-Nga S'. Amended precision of tfm 1820 from dm to mm and 1821 from dm to cm. Added tfms 1822-24.
2002.3,2002-02-28 00:00:00,2002-06-22 00:00:00,EPSG,Correct remarks for spherical CS,Coordinate System,6404,,"In remarks, changed ""geographic"" to ""geocentric""."
2002.31,2002-02-28 00:00:00,,Roel Nicolai for OGC,Add image datum subtype,Datum,,On hold pending harmonisation of OGC spec and ISO model.,
2002.32,2002-05-07 00:00:00,2002-06-22 00:00:00,EPSG,Deprecate duplicate Cameroon transformation,Coordinate Operation,1316,See change record 2002.01 - this action omitted.,Deprecated tfm 1316.
2002.33,2002-04-19 00:00:00,2002-07-18 00:00:00,EPSG,Add Libya data,,,,Added tfm 1859-63.
2002.341,2002-05-20 00:00:00,2002-06-22 00:00:00,EPSG,Check ISO country codes,Area,1024-1261,,"Changed Information Source for area codes 1024-1261 (from EPSG to ISO 3166 Maintenance Agency). Changed semicolon (;) to comma (,) in names of codes 1123 1134-35 1148 1161-62 1228. Added prefix 'The' to name in codes 1148 and 1259. Deleted parentheses from codes 1161 1253-54. Moved abbreviations from before to after names for 1243-45. Changed spelling of code 1131 from Kazakhstan to Kazakstan. Changed ISO 3-character code from ROM to ROU for area code 1197. Changed 'St.' to 'Saint' in codes 1219-20.  Deleted 'Islands' from 1223 and 1255. Added 'United Republic of' to 1230."
2002.34,2002-05-20 00:00:00,2002-06-22 00:00:00,EPSG,Add ISO country code for Palestine Territory.,Area; Datum; Coordinate Reference System,1356; 6141; 2039 4141 28193,Area code 1356 was being used by datum code 6281; proj 18201-02; and CRSs 4281 28191-92.,"Added areas 2602-03. Changed area code 1356 from 'Israel and Jordan' to 'Israel, Jordan and Palestine Territory'. Changed datum 6141, proj 18203-04 and CRSs 2039 4141 28193 from area code 1126 [Israel] to code 2603 [Israel and Palestine Territory]."
2002.35,2002-05-20 00:00:00,2002-06-22 00:00:00,Roger Lott; BP,Add Turkey data,,,,Added CRSs 2319-2325. Added remarks to CRS 2206-2212.
2002.38,2002-05-28 00:00:00,2002-06-22 00:00:00,Anna Andersen; Andersen Petroleum Services,Clarify transformations for Senegal,Coordinate Operation,1101 1102 1104 1105,,Added remarks to transformation codes 1101 1102 1104 and 1105. Added transformations 1828 and 8633.
2002.081,2002-06-01 00:00:00,2002-06-22 00:00:00,EPSG,Correct area for Japan CRSs,Coordinate Reference System,30165-69 30175 30177-79,,"For projCRS 30165-69 30175 and 30177-79, changed area codes from 1859-62 1858 1869 1871 1872 and 1868 to 1858-61 1862 1868 and 1870-72 respectively."
2002.361,2002-05-20 00:00:00,2002-06-22 00:00:00,EPSG,Add Russia 3-degree Gauss-Kruger zones,Area,1792-1805 1873-1992 2299-2306 2534-40,,"Changed names of Area codes 1792-1805, 1873-1992, 2299-2306 and 2534-40. Added Area codes 2604-52 and 2747-69; Added proj codes 16070-94, 16170-94, 16201, 16233-60, 16276-99, 16301, 16333-60 and 16369-99. Added projCRS codes 2523-49, 2551-99, 2601-2735 and 2738-58."
2002.36,2002-05-20 00:00:00,2002-06-22 00:00:00,EPSG,Rationalise Gauss-Kruger zone names,Coordinate Operation; Coordinate Reference System,16202-32 16302-32 16261-75 16361-68 18031-37; 2091-92 2166-68 2199 20064-92 28462-92,,"Added alias to transformation parameter code 8802 (longitude of natural origin). Added prefix '6-degree ' to name of proj codes 16202-32 and 16302-32. Amended suffix from '[zone]N' to 'CM [cm][h]' in proj codes 16302-32. Amended scope and remarks to proj 16202-32, 16302-32 and 16361-68. Added additional alias to Vietnam projCRSs 2044-45. Deprecated projCRSs 2091-92 (Yemen), 2166-68 (Germany) and 2199 (Albania) and added replacements 2395-96, 2397-99 and 2462 respectively. Added additional alias to Argentina proj 18031-37, projCRSs 22191-97 and 2081-83. Amended scope, added alias and remarks to Russia projCRS 20004-32 and 28402-32. Deprecated Russia projCRSs 20064-92 and 28462-92 and added replacements 2463-2522."
2002.37,2002-05-23 00:00:00,2002-06-22 00:00:00,Gabor Timar; Eotvos University,Add and correct Hungary transformations,Coordinate Operation,1273 1677,1273 parameter values all have wrong sign. 1677 had an error in sign of dX relative to 1273 from which it was derived.,Deprecated transformations 1273 and 1677 and replaced them with 1829 and 1830 respectively.  Added tfm 1831.
2002.39,2002-06-02 00:00:00,2002-09-19 00:00:00,EPSG,Add DMA WGS72 transformations,,,To supplement transformations to WGS 84 when not otherwise available. Several missing could be completed by other means - see Change record 2002.391. No further geogCRSs in db without tfm to WGS84 could be added through WGS72.,None.
2002.342,2002-05-20 00:00:00,2002-06-22 00:00:00,EPSG,Alter Change table action field,Change,,To accommodate longer descriptions of actions. Effective from db v6.2.,Amended Change table Action field from Text 255 to Memo.
2002.4,2002-06-16 00:00:00,2002-06-22 00:00:00,Paul Dowd; FGPS,Check coordinate operation parameter value,Coordinate Operation,1025 1335,,Deprecated tfm 1335 and added replacement 1827. For tfm 1025 changed unit for latitude and longitude from degree/minute to degree.
2002.42,2002-06-22 00:00:00,2002-06-22 00:00:00,EPSG,Amend operation parameter value subforms.,,,,Amended browse tfm param value subforms to show dms units.
2002.151,2002-03-06 00:00:00,2002-06-22 00:00:00,EPSG,Add Indonesian data,Datum; Coordinate Reference System; Coordinate Operation,6126 6294 6326; 4125 4294 4326-28 2309-10 32646-52 32747-54; 1126 1248 1282.,,"Deprecated datum 6125 6294, geog CRS 4125 4294 and tfm 1282 1286 and replaced them with 6613, 4613 and 1834 respectively. Added datum 6820, geogCRS 4820, tfm 1832-33 and 1835-37, naming system 7311. Added aliases to datum 6326, geogCRS 4326-28, projCRS 2309-10 2933-34 32646-52 32747-54, tfm 1248. Extended origin description for datum 6326. For tfm 1126 Changed version from DMA-Col to DMA-Idn BBI."
2002.44,2002-06-28 00:00:00,2002-07-13 00:00:00,Roel Nicolai for NAM,Add Dutch North Sea transformation,,,,Added tfm 1037 and 1038.
2002.43,2002-06-21 00:00:00,2002-06-28 00:00:00,EPSG,Add Niger data,Coordinate Reference System,4213,,"Added Area 2771. Amended area of use for geogCRS 4213 from Niger to Niger SE. Added proj 16413, projCRS 2931; tfm 1839 and 8634."
2002.45,2002-06-28 00:00:00,2002-06-28 00:00:00,EPSG,Add Qatar data.,,,,"Added datum 6614, geogCRS 4614, projCRS 2932, tfm 1840."
2002.46,2002-07-07 00:00:00,2002-07-16 00:00:00,Paul Dowd; FGPS,Clarify codes table,,,,Codes table updated to ISO terminology.
2002.431,2002-06-21 00:00:00,2002-09-19 00:00:00,EPSG,Add Niger Point 58 data,,,,"Added area 2790, datum 6620, geogCRS 4620, tfm 1880. Added remarks to datum 6201 and geogCRS 4201."
2002.41,2002-06-22 00:00:00,2002-07-13 00:00:00,EPSG,Amend Canada CSRS data,Area; Coordinate Reference System; Coordinate Operation,1336; 4140 2036-38 2139-53 2291-92; 1472-73 1572 1574 1576 1599-1601 1752 8584,,"Deprecated area 1336, geogCRS 4140, projCRS 4140 2036-38 2139-53 2291-92, tfm 1472-73 1572 1574 1576 1599-1601 1752 8584. Replaced them with area 2784, geogCRS 4617, projCRS 2944-62, tfm 1841-49 and 8635. Amended remarks for tfm 1688-89 1691-92 1696-97 1702-03 8585. Amended area of use for area 1449. Added tfm 1850-51."
2002.47,2002-06-07 00:00:00,2002-07-13 00:00:00,Roar Nilsen; PGS,Add east Malaysia transformation,Coordinate Operation,1592,,"Added area 2780, tfm 1852. Added remarks re Lela field to tfm 1592. Added remarks re metric supersession to proj 1956-57 and projCRS 29871-72."
2002.48,2002-07-13 00:00:00,2003-01-21 00:00:00,EPSG,Correct and add Swedish data,Coordinate Operation; Datum,1437 1680 1787 1788; 5117,Awaiting decision on projected CRS(s) to be associated with the SWEREF99 geogCRS - see 2002.482.,"Added datum 6619, geogCRS 4619, transformations 1878-79. Deprecated tfm 1787-88 and added replacements 1895-96. Changed remarks in tfm 1437 and 1680 to reference 1895 and 1896. Corrected spelling of name of vertical datum 5117."
2002.49,2002-07-16 00:00:00,2002-07-16 00:00:00,EPSG,Add alias to Egypt Blue Belt,Coordinate Operation; Coordinate Reference System,18071; 22991,,Added alias to proj 18071 and projCRS 22991
2002.5,2002-07-16 00:00:00,2002-09-19 00:00:00,Bruno Ravenas; TotalFinaElf,Review ellipsoid for SAD69,Ellipsoid; Datum; Coordinate Reference System; Coordinate Operation,7003 7036; 6291; 4291; 29100 29118-22 29177-85; 1212-24 1548.,SAD69 uses GRS 1967 ellipsoid but with 1/f to 2 decimal places.,"Added ellipsoid 7050; additional remarks to 7003 and 7036. Deprecated datum 6291; geogCRS 4291, projCRS 29100 29118-22 29177-85; transformations 1212-24 and 1548. Added as replacements datum 6618; geogCRS 4618, projCRS 29101 29168-72 29187-95; transformations 1864-77."
2002.52,2002-07-25 00:00:00,2002-07-31 00:00:00,Melita Kennedy; ESRI,Correct Kazakstan spelling and review addition of CS63 K1 zone,Area,1284; 1291; 1357; 1798; 1799-1804; 2074-2088; 2314; 2405,Check compliance with ISO country spelling and review possible addition of K1 zone,CS63 K1 zone not added as there is no evidence of its actual usage; changed spelling from Kazakhstan to Kazakstan in affected records 1284; 1291; 1357; 1798; 1799-1804; 2074-2088; 2314; 2405
2002.51,2002-07-16 00:00:00,2002-07-31 00:00:00,EPSG,Review coordinate operation formulae,Coordinate Operation Parameter; Coordinate Operation Method,8806 8807; 9636 9808,Also reviewed and if necessary amended remarks for all operations to bring into consistency with ISO19111 terminology (these changes having no practical consequences). Formulas in db brought into consistency with August 2002 revision of GN7.,Added alias and made minor amendment to description of coord op param 8806-07. Corrected formulas for 9808. Added formulas for 9636.
2002.53,2002-07-31 00:00:00,2002-07-31 00:00:00,EPSG,Version 6.2 release,,,,
2002.54,2002-08-12 00:00:00,2002-08-13 00:00:00,EPSG,Delete spurious deprecation record,Deprecation,38,Refers to datum code 6314 which remains valid.,Deleted this spurious record.
2002.55,2002-08-12 00:00:00,2002-08-13 00:00:00,EPSG,Complete change record 2002.33 action.,,,,Added action to record in this table.
2002.56,2002-08-16 00:00:00,2002-08-29 00:00:00,EPSG,Correct nomenclature in Algeria CRS remarks.,Coordinate Reference System,4307 30791-92,,Changed remarks for geogCRS 4307 and alias remarks for projCRS 30791-92 to conform to ISO terminology.
2002.57,2002-08-07 00:00:00,2002-09-19 00:00:00,Gerhard Somer; Magistrat Wien,Clarify Austria projected CRS updates,Coordinate Operation; Coordinate Reference System,1757; 18041-46; 31281-86,Change request 2001.182 refers,Amended scope and remarks for proj 18041-43. Amended scope and remarks and added 2nd alias to projCRS 31281-83. Amended remarks for proj 18044-46 and projCRS 31284-86. Added proj 18047-49 and projCRS 31288-90. Corrected area of use for tfm 1757 and projCRS 31282-83.
2002.58,2002-08-13 00:00:00,2002-09-19 00:00:00,Chas Dense; AK Div of Government Coordination,Add Alaska Albers projection,,,ProjCRS based on NAD27 to be included in v6.3; further investigation required for NAD83-based projCRS.,Added proj 15020 and projCRS 2964.
2002.59,2002-06-16 00:00:00,2002-09-13 00:00:00,EPSG,Add AMS projections,,,Unable to ascertain geodetic datum with which the projections are associated - CRS therefore incomplete - request rejected.,None.
2002.6,2002-08-20 00:00:00,2002-09-05 00:00:00,EPSG,Fix VBA compilation errors.,,,,Amended VBA code behind all form controls.
2002.61,2002-08-24 00:00:00,2002-08-24 00:00:00,EPSG,Correct China record deprecation trail,Coordinate Reference System,5704,See change record 2002.16.,Reference to change id in deprecation trail of deprecated record 5704 changed from 2002.33 to 2002.16.
2002.62,2002-08-29 00:00:00,2003-01-21 00:00:00,Roger Lott; BP,Add new UK and Ireland data,Coordinate Operation,1314,,"Deprecated tfm 1681. Added area 2792-2803, vert datum 5138-5148, vertCRS 5740-50; coord op param 8668-8693, coord op method 9637, tfm 1039-42. Amended remarks to tfm 1036. Added remarks to geod datum 6277. Amended name of datum 5131 and added previous name as abbreviation; added abbreviation to vertCRS 5732. Changed remarks for tfm 1314 to refer to 1039 rather than 1036."
2002.63,2002-09-05 00:00:00,2002-09-05 00:00:00,EPSG,Version 6.2.1 release,,,See change record 2002.60.,
2002.64,2002-09-13 00:00:00,2002-09-19 00:00:00,EPSG,Correct Morocco projection and add Western Sahara data,Area; Coordinate Operation; Coordinate Reference System,1704-05; 18131-33; 26191-93,,"Added aliases to proj 18131-32 and projCRS 26191-92. Amended area of use for proj 18132 and projCRS 26192. Deprecated areas 1704-05, proj 18133 and projCRS 26193. Added areas 2787-89, proj 18134-35 and projCRS 26194-95."
2002.65,2002-09-13 00:00:00,2002-09-19 00:00:00,EPSG,Add Iran vertical CRS data,,,,Added datum 5149-50; vertCRS 5751-52.
2002.66,2002-09-13 00:00:00,2002-09-13 00:00:00,EPSG,Add Angola Cabinda transformation,,,,Provenance of data not proven. No action taken.
2002.67,2002-09-13 00:00:00,,EPSG,Add Brazil transformations,,,Further investigation required,
2002.69,2002-09-16 00:00:00,2002-09-16 00:00:00,EPSG,Version 6.2.2 release,,,See change record 2002.60.,
2002.68,2002-09-13 00:00:00,2003-01-21 00:00:00,EPSG,Correct problem in Browse Transformation form in Access2000 SR1.,,,,Revised forms included in v6.3.
2002.7,2002-09-19 00:00:00,2002-09-19 00:00:00,EPSG,Correct revision date,Coordinate Operation,1592,,Revision date changed from 15-Oct-02 to 15-Oct-00.
2002.71,2002-09-19 00:00:00,2002-09-19 00:00:00,EPSG,Order edit/add alias form deprecation trail,,,,Added sort ascending to Replaced By field on subform Deprecation Trail Area.
2002.72,2002-09-19 00:00:00,2003-01-21 00:00:00,EPSG,Correct Portuguese transformations,Coordinate Operation,1656 1791 1793,,"Deprecated tfm 1656, 1791, 1793. Replaced with tfm 1944-45. Amended remarks for tfm 1790 and 1792."
2002.73,2002-09-19 00:00:00,2002-11-18 00:00:00,EPSG,Correct Indonesian transformations,Coordinate Operation,1834 1835 1836,Changed source CRS code from 4294 to 4613.,Deprecated tfm 1834-36 and replaced these with 1897-99.
2002.74,2002-09-19 00:00:00,2002-09-19 00:00:00,EPSG,Correct reference in France transformation,Coordinate Operation,1764,"Tfm 1467 was deprecated and replaced by 1763 (see change 2001.39), but reference to 1467 in tfm 1764 was missed.",Changed remarks reference from preferred code 1467 to code 1763.
2002.391,2002-09-19 00:00:00,2002-09-19 00:00:00,EPSG,Add missing transformations to WGS84,,,,Added tfm 1881-94; concatenated tfm 8636-45.
2002.75,2002-09-19 00:00:00,2002-09-19 00:00:00,EPSG,Amend general polynomial formulae,Coordinate Operation Method,9625-27,Formulae in Guidance Note 7 use superscripted suffixes and these did not transcribe.,Added power (^) signs where missing in formulae.
2002.76,2002-09-19 00:00:00,2002-09-19 00:00:00,EPSG,Amend scope for transformations.,Coordinate Operation,1444 1518,Taken from NIMA TR8350.2.,Amended scope and remarks for tfm 1444 and 1518.
2002.77,2002-10-11 00:00:00,2002-11-18 00:00:00,Alain Robert; Kodak,Correct US Indiana NAD83 ft SP projections,Coordinate Operation; Coordinate Reference System,11331-32 15326-27; 2244-45 2792-93 2889-90,,"Deprecated proj 15326-27 and projCRS 2244-55 2889-90. Added replacement proj 15372-73 and projCRS 2965-68. Amended CRS code reference in remarks for proj 11331-32, projCRS 2792-93 and projCRS 26973-74."
2002.771,2002-10-13 00:00:00,2002-11-18 00:00:00,EPSG,Correct US HARN CRS remarks,Coordinate Reference System,2761-63 2766-81 2787-89 2792-93 2798-99 2804-09 2813-14 2818 2825-33 2836-39 2843-51 2853-56 2859-61 2867-88 2891-2930,,Amended CRS code reference in remarks.
2002.78,2002-10-21 00:00:00,2003-01-21 00:00:00,Akira Uematsu; NEC,Add WGS84 CRS with alternative CS,Unit of Measure,9107 9108 9110 9111 9115,See also 2002.85 for amendments to remarks of CS 6401-02.,"For UoM 9107, 9108, 9110, 9111 and 9115 amended target UoM from 9101 to 9102 and also amended remarks. Added UoM 9116-21; added Coord Operation Methods 9637-44; added Coord Conversions 101-108; added Coord Systems 6405-21; added WGS 84 codes CRS 63266405-20. Added geog2D (deg) CRS codes 6***6405 where *** = 120-124, 126-171, 173-176, 178-184, 188-216, 218-225, 227, 229-233, 236-259, 261-286, 288-289, 292-293, 295, 297-304, 306-319, 322, 324, 600-616, 618-640, 650-655, 801-806, 808-809, 813-815, 818, 820 and 903-903. Added geog3D (deg) CRS codes 6###6413 where ### = 126, 130, 140, 148, 151, 152, 163, 167, 170, 171, 173, 176, 180, 189, 190, 258, 283, 612, 619, 624, 627, 640 and 645."
2002.79,2002-10-25 00:00:00,2002-10-25 00:00:00,Milan Trninic; Galdos,Correct deprecation record inconsistency,,,See change record 2002.54,Advised correspondent
2002.8,2002-10-25 00:00:00,2002-11-18 00:00:00,Milan Trninic; Galdos,Make alias table object type field entries consistent in case,,,,"Where necessary, changed ""datum"" to ""Datum""."
2002.81,2002-09-13 00:00:00,2003-01-21 00:00:00,EPSG,Check Sudan datum,Coordinate Reference System; Datum,"4296, 29635-36; 6296",,"Amended area 1552-53; added area 2825-27. Deprecated CRSs 4296 and 29635-36, datum 6296. Added projCRS 20134-36."
2002.82,2002-11-01 00:00:00,2002-11-18 00:00:00,EPSG,Correct area text,Area,2286,,Added closing parenthesis around NSW in area name.
2002.83,2002-11-01 00:00:00,2003-01-21 00:00:00,EPSG,Review NAD83 ITRF transformations,Coordinate Operation,1308 1515 1850,,"Deprecated tfm 1308 and 1515. Added tfm 1900-01, 1946. Corrected variant for tfm 1850 from 2 to 3."
2002.621,2002-09-13 00:00:00,2003-09-01 00:00:00,EPSG,Correct Ireland CRS/Tfm inconsistencies,Datum; Coordinate Reference System; Coordinate Operation; UoM,6299 6300; 4299 4300; 1229 1640-41 5401; 9095.,,"For datum 6300 changed name from TM75 to Geodetic Datum of 1965 and added aliases and remarks. Added remarks to datum 6299 and CRSs 4299 and 4300. Deprecated tfm 1229 and 1640. Changed remarks for tfm 1641. Added tfm 1953-56. Deprecated tfm 5401 and replaced it with 5406. Added UoM 9095, Coord Sys 6496, datum 5152, CRS 5754, tfms 5407-08. Added additional info source for Ireland to UoM 9095."
2002.84,2002-11-01 00:00:00,2003-01-21 00:00:00,EPSG,Check Cameroon data,Coordinate Reference System,2215 4193 4197,,Deleted remarks from geogCRS 4197. In remarks for geogCRS 4193 corrected spelling of Bukavu and changed datum to CRS. Added remarks to projCRS 2215. Added tfm 1902 and concat tfm 8646.
2002.86,2002-11-07 00:00:00,2002-11-18 00:00:00,Alan Haugh; Hydrosearch,Correct angle unit remarks,Unit of Measure,9102-06 9112-13.,,"Added ""radians"" to formula within remarks for UoM 9102-06 and 9112-13."
2002.85,2002-11-07 00:00:00,2002-11-18 00:00:00,EPSG,Correct ellipsoidal CS unit description.,Coordinate system,6401-03,See also 2002.78,Corrected order of north and east in CS name for CS 6401-03.  Added additional remarks to CS 6401-02.
2002.87,2002-11-11 00:00:00,2003-01-21 00:00:00,Georg Haefele; IABG,Add Comoros data,,,No transformation information available from IGN.,"Added Area 2807-09, datum 6646, geog CRS 4646 and projCRS 2999."
2002.88,2002-11-11 00:00:00,2003-09-30 00:00:00,Georg Haefele; IABG,Add Iceland data,,,,"Added Area 2851-53; ellipsoid 7051, datum 6657-59; proj 19987-89; geogCRS 4386 4657-59 66576405 66586405 66596405 66596413; geocenCRS 4387; projCRS 3052-57; tfm 1951-52 and 1994."
2002.89,2002-11-27 00:00:00,2003-01-21 00:00:00,EPSG,Add ITRF,Datum,6326,,"Added datums 6647-56; geocentric CRSs 4330-38 and 4385, tfm 1935-43. Added remarks to datum 6326 (WGS84)."
2002.9,2002-12-02 00:00:00,2002-12-09 00:00:00,EPSG,Correct remarks for Netherlands transformations,Coordinate Operation,"1112, 1672",Corrected incorrect reference to Amersfoort to ETRS89 (2) to ETRS89 (1).,Amended remarks for transformations 1112 and 1751.
2002.91,2002-12-17 00:00:00,2003-01-21 00:00:00,OGC,Add US Oregon projection,,,,Added proj 13633 and 15374; projCRS 2991-94.
2002.92,2002-12-18 00:00:00,2003-01-21 00:00:00,Melita Kennedy; ESRI,Correct formula for spherical radius,Coordinate Operation Method,9823,Changed formula for R from R = b to R = sqrt(Mo * No). Also amended GN7.,Changed formula for R.
2002.94,2002-12-18 00:00:00,2003-09-30 00:00:00,EPSG,Include coordinate operation formula rather than citations,Coordinate Operation Method,9820 9822 9827 9828,,Added formula to methods 9820 9822 9827 9828; example to method 9820.
2002.93,2002-12-18 00:00:00,2003-01-21 00:00:00,EPSG,Correct CS axes for UPS,Coordinate Reference System,"32661, 32761",,Added CS 4493-94. Amended CRS 32661 and 32761 to use these CS.
2003.01,2003-01-03 00:00:00,2003-01-08 00:00:00,Martin Daly; Cadcorp,Review precision of British National Grid parameters,Coordinate Operation,19916,This change will affect conversions by a maximum of 0.4mm. This is not considered to be a critical change: parameter value has been amended rather than deprecated and replaced. Note: date closed wrongly documented in v6.3 and corrected in v6.4.,Changed SF value from 0.999601272 to 0.9996012717. Included change record reference in dependent projCRS 27700.
2003.02,2003-01-15 00:00:00,2003-01-21 00:00:00,Frank Warmerdam,Correct projCRS prime meridian and projection inconsistency,Coordinate Reference System,2934 21100 25700 26591-92,This deprecation and replacement effectively renames the CRSs.,"Deprecated CRSs 2934, 21100, 25700, 26591-92 and replaced them with 3000-3004. Added remarks regarding longitude reference to proj 18041-43, 18047-49, 18081-84, 18091-94, 18221-28, 19901, 19903, 19911, 19921, 19923, 19936-37, 19952, 19969, 19979."
2002.871,2002-11-11 00:00:00,2003-02-25 00:00:00,EPSG,Add French Overseas Territories data,Coordinate Reference System; Datum; Area,4235; 6235; 1099,,"Added Area 2810-2824, CS 4492, datum 6621-6645, geog CRS 4621-45, proj 19981-83, projCRS 2969-73, 2975--90 and 2995-98, tfm 1903-1934. Deprecated datum 6235 and CRS 4235. Added remarks to area 1099."
2002.95,2002-12-18 00:00:00,2003-01-31 00:00:00,Norm Berls; Geoquest,Correct Krovak formula,Coordinate Operation Method,9819,Also corrected GN7. Note: date closed wrongly documented in v6.3 and corrected in v6.4.,Corrected formula and amended example for coord op method 9819.
2002.96,2002-12-18 00:00:00,,EPSG,Check Oblique Stereographic formula,,,Under investigation.,
2002.97,2002-12-18 00:00:00,2003-01-21 00:00:00,EPSG,Amend show CRS switch setting,Coordinate Reference System,4188,,Changed Show? from No to Yes.
2002.481,2002-07-13 00:00:00,2003-09-01 00:00:00,EPSG,Add Swedish RT projCRS data,Coordinate Operation; Coordinate Reference System,19929; 2400 30800,,For proj 19929 reversed name and alias and changed remarks. Deprecated projCRS 30800 and 2400. Added area 2845-50; proj 17334-38; projCRS 3019-3030.
2003.03,2003-01-21 00:00:00,2003-09-30 00:00:00,EPSG,Add Netherlands transformation,,,,Added tfm 1960-61.
2003.04,2003-01-31 00:00:00,2003-09-30 00:00:00,EPSG,Add French Overseas Territories vertical datums,,,,Added datums 5153-56 and vertCRSs 5755-58.
2003.021,2003-02-04 00:00:00,2003-02-05 00:00:00,Bernard Snyers; Ionic Software,Correct Italy prime meridian and projection inconsistency,Coordinate Reference System,26591-92,See change record 2002.020,Advised correspondent.
2003.05,2003-02-05 00:00:00,2003-02-05 00:00:00,Frank Warmerdam,Correct scale factor unit,Coordinate Operation,18441 18442,,"Amended unit of measure for scale factor from ""US survey foot"" to ""Unity""."
2003.051,2003-02-05 00:00:00,2003-02-06 00:00:00,EPSG,Correct rotation unit,Coordinate Operation,1026 1027,,"Amended unit of measure for parameter B00 from ""coefficient"" to ""arc-second""."
2003.06,2003-02-06 00:00:00,2003-02-06 00:00:00,EPSG,Amend country name for Yugoslavia,Area,1258,Follows change of country name to Union of Serbia and Montenegro. ISO3166 yet to be updated.,"Added ""Union of Serbia and Montenegro"" to Yugoslavia."
2003.09,2003-02-26 00:00:00,2003-02-26 00:00:00,EPSG,v6.3 release.,,,,
2003.07,2003-02-17 00:00:00,2003-02-17 00:00:00,EPSG,Correct alias,Coordinate Operation,1274,,Deleted aliases and replaced with corrected alias.
2003.052,2003-02-16 00:00:00,2003-02-17 00:00:00,EPSG,Correct Scale Factor and False Easting unit of measure names,Coordinate Operation,16376,,"Amended unit of measure for parameter scale factor from ""meter"" to ""unity"" and amended unit of measure for parameter False Northing from ""unity"" to ""meter""."
2003.08,2003-02-25 00:00:00,2003-02-25 00:00:00,EPSG,Correct Canada Maritme Provinces transformation,Coordinate Operation,1604-08,,Corrected area of use and version for tfm 1604-05 which were transposed. Deprecated tfm 1606-08 and replaced with 1947-49. Added tfm 1950 and concatenated tfm 8657.
2003.1,2003-04-29 00:00:00,2003-09-30 00:00:00,EPSG,Add BC Albers projection,,,,"Added area 2832, projection 19984 and projected CRS 3005."
2003.11,2003-05-01 00:00:00,2003-06-27 00:00:00,Simon Cox,Add geogCRSs with axes long-lat and in decimal degrees,,,"EPSG recommends that ISO 670-9 order (latitude, longitude) be adhered to for data exchange.",Notified reporter.
2003.13,2003-06-09 00:00:00,2003-09-30 00:00:00,EPSG,Add Pan-European data,,,,Added area 2854-68 and 2881; proj 19985-86; projCRS 3034-35 and 3038-51.
2003.12,2003-05-15 00:00:00,2003-06-06 00:00:00,Roar N Nilsen; PGS,Verify ellipsoid for M'Poraloko datum,,,M'Poraloko datum and CRS implemented by Elf; confirmed that the Clarke 1880 (IGN) ellipsoid was used. Records which indicate Clarke 1880 (RGS) ellipsoid used are not correct.,Notified reporter 6/6/03.
2003.14,2003-06-17 00:00:00,2003-09-30 00:00:00,EPSG,Add Jan Mayen data,,,,"Added Area code 2869, proj 19991, datum 6660, geogCRS 4660 and 66606405, projCRS 3057, tfm 1957."
2003.15,2003-06-20 00:00:00,2003-09-30 00:00:00,Aivars Terauds; Envirotech,Add Latvia data,,,,Added datum 6661; geogCRS 4661 4388 4389 66616405 66616413; proj 19990; projCRS 3059; tfm 1958. Added aliases and remarks to CRSs 2600 3300-01 4126 4133 4180.
2003.041,2003-06-20 00:00:00,,EPSG,Add French datum transformation,,,,
2003.16,2003-06-20 00:00:00,2003-09-30 00:00:00,EPSG,Add St. Vincent transformation,,,See change request 2002.391.,Added tfm 1959.
2003.17,2003-06-24 00:00:00,2003-06-27 00:00:00,Flavio Pletti; Polettix,Clarify Helmert transformation formulae,Coordinate Operation Method,,"Rotations are in radians as the mathematics uses the approximation of sine 1"".",Notified correspondent.
2003.141,2003-06-17 00:00:00,2003-09-30 00:00:00,EPSG,Clarify usage in Norwegian dependencies.,Area,1296 1635-38 2056 2062 2064 2066 2332 2601,,Deleted Jan Mayen from area codes 2062 2064 2332 and 2601; added Jan Mayen to Area code 2056. Added Svalbard to area codes 1296 and 1635-38.
2003.18,2003-06-27 00:00:00,,EPSG,Add Jamaica transformation,,,Under investigation.,
2003.19,2003-06-27 00:00:00,2004-01-07 00:00:00,EPSG,Add Italy data,,,,Added datum 6670; CRSs 4670 and 4982-83 and 3064-65; tfm 1098-99.
2003.2,2003-06-27 00:00:00,2003-09-30 00:00:00,EPSG,Add offshore Germany transformation,,,,"Added coordinate operation method 9654, parameters 8697-8726, area 2879, tfm 1052."
