"ALIAS CODE","OBJECT_TABLE_NAME","OBJECT_CODE","NAMING_SYSTEM_CODE","ALIAS","REMARKS"
2102,Coordinate Reference System,2984,7302,RGNC 1991 / Lambert NC,
2103,Coordinate_Operation,13633,7302,Oregon Lambert,
2104,Coordinate_Operation,15374,7302,Oregon Lambert (ft),
2106,Coordinate Reference System,2985,7302,Petrels 1972 / Terre Adelie Stereo,
2107,Coordinate Reference System,2986,7302,Perroud 1950 / Terre Adelie Stereo,
2108,Coordinate Reference System,4634,7301,MHNC72,
2109,Coordinate Reference System,66346405,7301,MHNC72 (deg),
2110,Coordinate Reference System,2982,7301,MHNC72 / UTM zone 58S,
2111,Coordinate_Operation,1909,7301,Fort Desaix to RRAF 1991 (1),
2112,Coordinate_Operation,1910,7301,Fort Desaix to RRAF 1991 (2),
2113,Coordinate_Operation,1903,7301,Fort Marigot to RRAF 1991 (1),
2114,Coordinate_Operation,1904,7301,Sainte Anne to RRAF 1991 (1),
2115,Coordinate_Operation,1905,7301,Sainte Anne to RRAF 1991 (2),
2116,Datum,6647,7302,ITRF88,
2117,Datum,6645,7302,RGNC91,
2118,Datum,6640,7302,RRAF91,
2119,Coordinate Reference System,61436405,7301,Côte D'Ivoire (deg),Same alias also applied to Locodjo 1965 (deg) (code 61426405).
2120,Coordinate Reference System,61436405,7301,Port Bouet (deg),Same alias also applied to Locodjo 1965 (deg) (code 61426405).
2121,Coordinate Reference System,61766413,7302,AAD98 (3D deg),
2122,Coordinate Reference System,4339,7302,AAD98 (3D),
2123,Coordinate Reference System,61766405,7302,AAD98 (deg),
2124,Coordinate Reference System,4340,7302,AAD98 (geocentric),
2125,Coordinate Reference System,61836405,7301,Graciosa (deg),The same name is also used for the 1995 adjustment (see CRS code 66656405).
2126,Coordinate Reference System,61826405,7301,Observatorio Flores (deg),
2127,Coordinate Reference System,61846405,7301,Sao Braz (deg),
2128,Coordinate Reference System,62116405,7301,Genuk (deg),
2129,Coordinate Reference System,68136405,7301,Genuk (Jakarta) (deg),
2130,Coordinate Reference System,62156405,7302,BD 50 (deg),
2131,Coordinate Reference System,68096405,7302,BD 50 (Brussels) (deg),
2132,Coordinate Reference System,63136405,7302,BD 72 (deg),
2133,Coordinate Reference System,62276405,7301,Levant (deg),
2134,Coordinate Reference System,63146405,7310,PD/83 (deg),Used for describing result of transformation from Pulkovo 1942(83) to DHDN for Thuringen.
2135,Coordinate Reference System,63146405,7310,RD/83 (deg),Used for describing result of transformation from Pulkovo 1942(83) to DHDN for Sachsen.
2136,Coordinate Reference System,62296405,7301,Old Egyptian (deg),New Egyptian (deg) is an alias for Egypt 1930 (deg) (code 61996405).
2137,Coordinate Reference System,61996405,7301,New Egyptian (deg),Old Egyptian (deg) is an alias for Egypt 1907 (deg) (code 62296405).
2138,Coordinate Reference System,62586413,7301,ETRF89 (3D deg),
2139,Coordinate Reference System,4345,7301,ETRF89 (3D),
2140,Coordinate Reference System,62586405,7301,ETRF89 (deg),
2141,Coordinate Reference System,62586413,7301,EUREF89 (3D deg),
2142,Coordinate Reference System,4345,7301,EUREF89 (3D),
2143,Coordinate Reference System,62586405,7301,EUREF89 (deg),
2144,Coordinate Reference System,61326405,7301,Final Datum 1958 (Iran) (deg),
2145,Coordinate Reference System,66116405,7302,HK1980 (deg),
2146,Coordinate Reference System,62076405,7301,Lisbon 1937 (deg),
2147,Coordinate Reference System,68036405,7301,Lisbon 1937 (Lisbon) (deg),
2148,Coordinate Reference System,4356,7302,LKS94 (geocentric),
2149,Coordinate Reference System,61266405,7302,LKS94 (deg),
2150,Coordinate Reference System,4126,7302,LKS94,This same alias is used for both geographical and projected CRSs.
2151,Coordinate Reference System,4355,7302,LKS94 (3D),
2152,Coordinate Reference System,61266413,7302,LKS94 (3D deg),
2153,Coordinate Reference System,61426405,7301,Côte D'Ivoire (deg),Same alias also applied to Abidjan 1987 (deg) (code 61436405).
2154,Coordinate Reference System,61426405,7301,Port Bouet (deg),Same alias also applied to Abidjan 1987 (deg) (code 61436405).
2155,Coordinate Reference System,61816405,7301,LUREF (deg),
2156,Coordinate Reference System,63126405,7309,D48 (deg),
2157,Coordinate Reference System,68056405,7309,D48 (Ferro) (deg),
2158,Coordinate Reference System,63126405,7308,HR1901 (deg),
2159,Coordinate Reference System,68056405,7308,HR1901 (Ferro) (deg),
2160,Coordinate Reference System,62686405,7302,NAD Michigan (deg),
2161,Coordinate Reference System,66096405,7302,CGQ77 (deg),
2162,Coordinate Reference System,62726405,7301,GD49 (deg),
2163,Coordinate Reference System,61346405,7302,PSD93 (deg),
2164,Coordinate Reference System,66206405,7301,12th Parallel traverse (deg),
2165,Coordinate Reference System,62826405,7301,Congo 1960 Pointe Noire (deg),
2166,Coordinate Reference System,61906413,7301,National Geodetic System [Argentina] (3D deg),see http://www.igm.gov.ar/posgar.html
2167,Coordinate Reference System,4365,7301,National Geodetic System [Argentina] (3D),see http://www.igm.gov.ar/posgar.html
2168,Coordinate Reference System,61906405,7301,National Geodetic System [Argentina] (deg),see http://www.igm.gov.ar/posgar.html
2169,Coordinate Reference System,4366,7301,National Geodetic System [Argentina] (geocentric),see http://www.igm.gov.ar/posgar.html
2170,Coordinate Reference System,61786405,7301,42/83 (deg),
2171,Coordinate Reference System,66136405,7301,P2 Exc (deg),Oil industry extension in the Mahakam delta region. Also known as P2 Exc-T9 and Samboja.
2172,Coordinate Reference System,66136405,7301,P2 Exc-T9 (deg),Oil industry extension in the Mahakam delta region. Also known as P2 Exc and Samboja.
2173,Coordinate Reference System,66136405,7301,Samboja (deg),Oil industry extension in the Mahakam delta region. Also known as P2 Exc and P2 Exc-T9.
2174,Coordinate Reference System,4820,7301,Samboja (Jakarta),
2175,Coordinate Reference System,68206405,7301,Samboja (Jakarta) (deg),
2176,Coordinate Reference System,63006405,7301,1975 Mapping Adjustment (deg),
2177,Coordinate Reference System,63266405,7311,DGN-95 (deg),Datum Geodesi Nasional 1995 (DGN-95) is a synonym for WGS 84 in Indonesia.
2178,Coordinate_Operation,1274,7302,Pulkovo 1942 to LKS94,
2179,Area,2832,7302,BC,
2180,Coordinate_Operation,19984,7302,BC Albers,
2181,Coordinate_Operation,17311,7301,7.5 gon V 0:-15,
2182,Coordinate_Operation,17312,7301,5 gon V 0:-15,
2183,Coordinate_Operation,17313,7301,0 gon 0:-15,
2184,Coordinate_Operation,17314,7301,2.5 gon O 0:-15,
2185,Coordinate_Operation,17315,7301,5 gon O 0:-15,
2186,Coordinate_Operation,19929,7301,2.5 gon V 0:-15,
2187,Coordinate_Operation,19929,7301,Swedish National Projection,
2188,Coordinate Reference System,3019,7301,RT90 7.5 gon V 0:-15,
2190,Coordinate Reference System,3020,7301,RT90 5 gon V 0:-15,
2191,Coordinate Reference System,3021,7301,RT90 2.5 gon V 0:-15,
2192,Coordinate Reference System,3022,7301,RT90 0 gon 0:-15,
2193,Coordinate Reference System,3023,7301,RT90 2.5 gon O 0:-15,
2194,Coordinate Reference System,3024,7301,RT90 5 gon O 0:-15,
2195,Datum,6659,7302,ISN93,
2196,Coordinate_Operation,19985,7301,ETRS-LCC,
2197,Coordinate_Operation,19986,7301,ETRS-LAEA,
2199,Datum,6300,7302,TM75,
2200,Datum,6300,7301,1975 Mapping Adjustment,
2201,Coordinate_Operation,1953,7307,IE_Ireland65 to ETRS89,IE_Ireland65 to ETRS89 applies to the Republic of Ireland. Also referred to in EuroGeographics as NI_Ireland65 to ETRS89 for Northern Ireland.
2202,Unit of Measure,9095,7302,ftBr(36),
2203,Unit of Measure,9095,7306,ftBr(36),
2204,Unit of Measure,9095,7301,foot,
2205,Datum,5153,7302,NGG1977,
2206,Datum,5154,7301,Martinique 1987,
2207,Datum,5155,7301,Guadeloupe 1988,
2208,Datum,5159,7301,IGN89,
2209,Datum,5156,7301,Reunion 1989,
2210,Datum,5156,7302,IGN89,
2211,Datum,5155,7302,IGN88,
2212,Datum,5154,7302,IGN87,
2214,Datum,6661,7302,LKS92,
2215,Datum,6615,7301,Madeira SE Base,
2216,Datum,6665,7301,Graciosa,The same name is also used for the 1948 adjustment (see datum code 6183).
2217,Datum,6665,7302,Azores Central 1995,
2218,Datum,6665,7301,Base SW,The same name is also used for the 1948 adjustment (see datum code 6183).
2219,Datum,6183,7301,Base SW,The same name is also used for the 1995 adjustment (see datum code 6665).
2220,Datum,6664,7301,Sao Bras,The same name is also used for the 1940 adjustment (see datum code 6184).
2221,Datum,6664,7302,Azores Oriental 1995,
2222,Datum,6615,7301,Base SE,The same name is also used for the 1995 adjustment (see datum code 6663).
2223,Datum,6663,7301,Base SE,The same name is also used for the 1936 adjustment (see datum code 6615).
2224,Datum,6663,7301,Madeira SE Base 1995,
2225,Coordinate Reference System,4183,7301,Base SW,The same name is also used for the 1995 adjustment (see CRS code 4665).
2226,Coordinate Reference System,4665,7301,Base SW,The same name is also used for the 1948 adjustment (see CRS code 4183).
2227,Coordinate Reference System,4665,7301,Graciosa,The same name is also used for the 1948 adjustment (see CRS code 4183).
2228,Coordinate Reference System,2189,7301,Base SW / UTM zone 26N,The same name is also used for the 1995 adjustment (see CRS code 3063).
2229,Coordinate Reference System,4664,7301,Sao Braz,The same name is also used for the 1940 adjustment (see CRS code 4184).
2230,Coordinate Reference System,3062,7301,Sao Braz / UTM zone 26N,The same name is also used for the 1940 adjustment (see CRS code 2190).
2231,Coordinate Reference System,3063,7301,Base SW / UTM zone 26N,The same name is also used for the 1948 adjustment (see CRS code 2189).
2232,Coordinate Reference System,3063,7301,Graciosa / UTM zone 26N,The same name is also used for the 1948 adjustment (see CRS code 2189).
2233,Coordinate Reference System,4615,7301,Porto Santo 1936,
2234,Coordinate Reference System,4663,7301,Base SE,The same name is also used for the 1936 adjustment (see CRS code 4615).
2235,Coordinate Reference System,2942,7301,Base SE / UTM zone 28N,The same name is also used for the 1995 adjustment (see CRS code 3061).
2236,Coordinate Reference System,3061,7301,Base SE / UTM zone 28N,The same name is also used for the 1948 adjustment (see CRS code 2942).
2237,Datum,6615,7301,Porto Santo,
2238,Coordinate_Operation,1886,7301,Base SW to WGS 84 (1),
2239,Coordinate_Operation,1888,7301,Base SE to WGS 84 (1),
2240,Coordinate_Operation,1966,7301,Base SE to WGS 84 (2),
2241,Coordinate_Operation,1967,7301,Base SE to WGS 84 (3),
2242,Coordinate_Operation,1980,7301,Graciosa to WGS 84 (10),
2243,Coordinate_Operation,1981,7301,Base SW to WGS 84 (11),
2244,Coordinate_Operation,1972,7301,Base SW to WGS 84 (2),
2245,Coordinate_Operation,1973,7301,Base SW to WGS 84 (3),
2246,Coordinate_Operation,1974,7301,Base SW to WGS 84 (4),
2247,Coordinate_Operation,1975,7301,Base SW to WGS 84 (5),
2248,Coordinate_Operation,1976,7301,Base SW to WGS 84 (6),
2249,Coordinate_Operation,1977,7301,Base SW to WGS 84 (7),
2250,Coordinate_Operation,1978,7301,Base SW to WGS 84 (8),
2251,Coordinate_Operation,1979,7301,Base SW to WGS 84 (9),
2252,Coordinate_Operation,1980,7301,Base SW to WGS 84 (10),
2253,Coordinate_Operation,1981,7301,Graciosa to WGS 84 (11),
2254,Coordinate_Operation,1972,7301,Graciosa to WGS 84 (2),
2255,Coordinate_Operation,1973,7301,Graciosa to WGS 84 (3),
2256,Coordinate_Operation,1974,7301,Graciosa to WGS 84 (4),
2257,Coordinate_Operation,1975,7301,Graciosa to WGS 84 (5),
2258,Coordinate_Operation,1976,7301,Graciosa to WGS 84 (6),
2259,Coordinate_Operation,1977,7301,Graciosa to WGS 84 (7),
2260,Coordinate_Operation,1978,7301,Graciosa to WGS 84 (8),
2261,Coordinate_Operation,1979,7301,Graciosa to WGS 84 (9),
2262,Coordinate_Operation,1992,7302,D73 to ETRS89 (3),
2263,Coordinate_Operation,1968,7301,Sao Braz to WGS 84 (2),
2264,Coordinate_Operation,1969,7301,Sao Braz to WGS 84 (3),
2265,Coordinate_Operation,1970,7301,Sao Braz to WGS 84 (4),
2266,Coordinate_Operation,1971,7301,Sao Braz to WGS 84 (5),
2267,Coordinate_Operation,1982,7301,Observatario Flores to WGS 84 (2),
2268,Coordinate_Operation,1984,7301,Lisbon 1937 to WGS 84 (3),
2269,Coordinate_Operation,1756,7301,Lisbon 1937 (Lisbon) to Lisbon 1937,
2270,Coordinate_Operation,8637,7301,Lisbon 1937 (Lisbon) to WGS 84 (1),
2271,Coordinate_Operation,1655,7301,Lisbon 1937 to ETRS89 (1),
2272,Coordinate_Operation,1790,7301,Lisbon 1937 to ETRS89 (2),
2273,Coordinate_Operation,1988,7302,Lisbon 1937 to WGS 84 (4),
2274,Coordinate_Operation,17336,7301,0 gon 0:-15,
2275,Coordinate_Operation,17337,7301,2.5 gon O 0:-15,
2276,Coordinate_Operation,17338,7301,5 gon O 0:-15,
2277,Coordinate_Operation,17335,7301,5 gon V 0:-15,
2278,Coordinate_Operation,17334,7301,7.5 gon V 0:-15,
2279,Coordinate Reference System,3028,7301,RT38 0 gon 0:-15,
2280,Coordinate Reference System,3029,7301,RT38 2.5 gon O 0:-15,
2281,Coordinate Reference System,3027,7301,RT38 2.5 gon V 0:-15,
2282,Coordinate Reference System,3030,7301,RT38 5 gon O 0:-15,
2283,Coordinate Reference System,3026,7301,RT38 5 gon V 0:-15,
2284,Coordinate Reference System,3025,7301,RT38 2.5 gon V 0:-15,
2285,Datum,6667,7301,IKBD-92,
2286,Unit of Measure,9122,7302,deg,
2287,Unit of Measure,9122,7306,dega,
2288,Coordinate Reference System,66656405,7301,Base SW (deg),The same name is also used for the 1948 adjustment (see CRS code 61836405).
2289,Coordinate Reference System,61836405,7301,Base SW (deg),The same name is also used for the 1995 adjustment (see CRS code 66656405).
2290,Coordinate Reference System,66656405,7301,Graciosa (deg),The same name is also used for the 1948 adjustment (see CRS code 61836405).
2291,Coordinate Reference System,66646405,7301,Sao Braz (deg),The same name is also used for the 1940 adjustment (see CRS code 61846405).
2292,Coordinate Reference System,4615,7301,Base SE,The same name is also used for the 1995 adjustment (see CRS code 4663).
2293,Coordinate Reference System,66156405,7301,Base SE (deg),The same name is also used for the 1936 adjustment (see CRS code 66636405).
2294,Coordinate Reference System,66636405,7301,Base SE (deg),The same name is also used for the 1936 adjustment (see CRS code 66156405).
2295,Coordinate Reference System,66156405,7301,Porto Santo 1936 (deg),
2296,Coordinate_Operation,1792,7302,D73 to ETRS89 (2),
2297,Coordinate_Operation,1657,7302,D73 to ETRS89 (1),
2298,Coordinate_Operation,1983,7302,D73 to WGS 84 (3),
2299,Coordinate_Operation,1987,7302,D73 to WGS 84 (4),
2300,Coordinate_Operation,1986,7302,B DLx to WGS 84 (1),
2301,Coordinate_Operation,1990,7302,B DLx to WGS 84 (2),
2302,Coordinate_Operation,1655,7302,DLx to ETRS89 (1),
2303,Coordinate_Operation,1790,7302,DLx to ETRS89 (2),
2304,Coordinate_Operation,1984,7302,DLx to WGS 84 (3),
2305,Coordinate_Operation,1988,7302,DLx to WGS 84 (3),
2306,Coordinate Reference System,25884,7301,LKS92 / TM Baltic93,Alias used in Latvia.
2307,Coordinate Reference System,25884,7301,LKS94 / TM Baltic93,Alias used in Lithuania.
2308,Coordinate Reference System,25884,7301,EST97 / TM Baltic93,Alias used in Estonia.
2309,Coordinate Reference System,3300,7301,EST92,This same alias is used for both geographical and projected CRSs.
2310,Coordinate Reference System,3301,7301,EST97,This same alias is used for both geographical and projected CRSs.
2311,Coordinate Reference System,3059,7301,LKS92,This alias is used for both geographical and projected CRSs.
2312,Coordinate_Operation,1997,7302,DLx to ETRS89 (2),
2313,Coordinate_Operation,1997,7301,Lisbon 1937 to ETRS89 (2),
2314,Datum,6668,7302,ED79,
2315,Datum,6131,7301,Indian (DMA Reduced),
2316,Coordinate Reference System,4131,7301,Indian (DMA Reduced),
2317,Coordinate Reference System,61316405,7301,Indian (DMA Reduced) (deg),
2318,Coordinate Reference System,3176,7301,Indian (DMA Reduced) / TM 106 NE,
2319,Coordinate Reference System,3148,7301,Indian (DMA Reduced) / UTM zone 48N,
2320,Coordinate Reference System,3149,7301,Indian (DMA Reduced) / UTM zone 49N,
2321,Coordinate Reference System,4930,7302,AAD98,
2322,Coordinate Reference System,4936,7301,ETRF89,
2323,Coordinate Reference System,4936,7301,EUREF89,
2324,Coordinate Reference System,4960,7301,National Geodetic System [Argentina],see http://www.igm.gov.ar/posgar.html
2325,Coordinate Reference System,4978,7311,DGN-95,Datum Geodesi Nasional 1995 (DGN-95) is a synonym for WGS 84 in Indonesia.
2326,Coordinate Reference System,4950,7301,LKS94 (ETRS89),
2327,Coordinate Reference System,4931,7302,AAD98,
2328,Coordinate Reference System,4937,7301,ETRF89,
2329,Coordinate Reference System,4937,7301,EUREF89,
2330,Coordinate Reference System,4951,7301,LKS94 (ETRS89),
2331,Coordinate Reference System,4961,7301,National Geodetic System [Argentina],see http://www.igm.gov.ar/posgar.html
2332,Coordinate Reference System,4979,7311,DGN-95,Datum Geodesi Nasional 1995 (DGN-95) is a synonym for WGS 84 in Indonesia.
2333,Datum,6265,7301,Rome 1940,
2334,Datum,6806,7301,Rome 1940 (Rome),
2335,Datum,6670,7302,IGM95,
