area_code,area_name,area_of_use,area_south_bound_lat,area_north_bound_lat,area_west_bound_lon,area_east_bound_lon,area_polygon_file_ref,iso_a2_code,iso_a3_code,iso_n_code,remarks,information_source,data_source,revision_date,change_id,deprecated
1741,Norway - zone I,"Norway - west of 3°30'W of Oslo (7°13'22.5""E of Greenwich).",57.95,63.05,4.6,7.22,,,,,,OGP,OGP,2008/07/05,2008.045 2008.054,0
1742,Norway - zone II,"Norway - between 3°30'W and 1°10' W of Oslo (7°13'22.5""E and 9°33'22.5""E of Greenwich).",57.95,63.8,7.22,9.56,,,,,,OGP,OGP,2008/06/23,2008.045,0
1743,Norway - zone III,"Norway - between 1°10'W and 1°15'E of Oslo (9°33'22.5""E and 11°58'22.5""E of Greenwich).",58.9,65.75,9.56,11.97,,,,,,OGP,OGP,2008/06/23,2008.045,0
1744,Norway - zone IV,"Norway - between 1°15'E and 4°20'E of Oslo (11°58'22.5""E and 15°03'22.5""E of Greenwich).",59.9,69,11.97,15.06,,,,,,OGP,OGP,2008/06/23,2008.045,0
1745,Norway - zone V,"Norway - between 4°20'E and 8°10'E of Oslo (15°03'22.5""E and 18°53'22.5""E of Greenwich).",66.15,70.2,15.06,18.89,,,,,,OGP,OGP,2008/06/23,2008.045,0
1746,Norway - zone VI,"Norway - between 8°10'E and 12°10'E of Oslo (18°53'22.5""E and 22°53'22.5""E of Greenwich).",68.35,70.8,18.89,22.89,,,,,,OGP,OGP,2008/06/23,2008.045,0
1747,Norway - zone VII,"Norway - between 12°10'E and 16°15'E of Oslo (22°53'22.5""E and 26°58'22.5""E of Greenwich).",68.5,71.2,22.89,26.97,,,,,,OGP,OGP,2008/06/23,2007.047 2008.045,0
1748,Norway - zone VIII,"Norway - east of 16°15'E of Oslo (26°58'22.5""E of Greenwich).",69,71.15,26.97,31.2,,,,,,OGP,OGP,2008/06/23,2008.045,0
1749,Asia - Middle East - Nahrwan / UTM 39,Iraq - east of 48°E. Kuwait - east of 48°E. Qatar - offshore. United Arab Emirates (UAE) - Abu Dhabi - west of 54°E.,22.75,31,48,54,,,,,,OGP,OGP,2008/06/23,2006.340 2008.045,0
1750,UAE - east of 54°E,"United Arab Emirates (UAE) - Abu Dhabi east of 54°E; Dubai; Sharjah; Ajman; Fujairah; Ras Al Kaimah; Umm Al Qaiwain.",22.6,26.29,54,57.03,,,,,,OGP,OGP,2008/09/24,2008.045 2008.070,0
1751,Peru - east of 73°W,"Peru - east of 73°W, onshore.",-18.39,-2.15,-73,-68.67,,,,,,OGP,OGP,2011/05/09,2008.045 2011.037,0
1752,Peru - 79°W to 73°W,"Peru - between 79°W and 73°W, onshore.",-16.56,-0.04,-79,-73,,,,,,OGP,OGP,2011/05/09,2008.045 2011.037,0
1753,Peru - west of 79°W,Peru - west of 79°W.,-8.32,-3.38,-81.4,-79,,,,,,OGP,OGP,2011/05/09,2008.045 2011.037,0
1754,Brazil - Amazon cone shelf,Brazil - offshore shelf - Amazon cone.,-1.05,5.59,-51.64,-48,,,,,,OGP,OGP,2011/05/09,2011.004 2011.037,0
1755,"South America - 84°W to 78°W, S hemisphere and PSAD56 by country","South America (Ecuador and Peru) between 84°W and 78°W, southern hemisphere, onshore.",-10.52,0,-84,-78,,,,,,OGP,OGP,2011/05/09,2005.144 2008.045 2010.097 2011.037,0
1756,"South America - 78°W to 72°W, N hemisphere and PSAD56 by country","South America (Ecuador; Venezuela) between 78°W and 72°W, northern hemisphere, onshore.",0,11.61,-78,-72,,,,,,OGP,OGP,2011/05/09,2005.140 2008.045 2010.097 2011.037,0
1757,"South America - 78°W to 72°W, S hemisphere and PSAD56 by country","South America (Chile - north of 45°S; Ecuador; Peru) between 78°W and 72°W, southern hemisphere, onshore.",-45,0,-78,-72,,,,,,OGP,OGP,2011/05/09,2005.140 2008.045 2010.097 2011.037,0
1758,"South America - 72°W to 66°W, N hemisphere and PSAD56 by country","South America (Aruba; Bonaire; Curacao; Venezuela) between 72°W and 66°W, northern hemisphere, onshore.",0.73,12.68,-72,-66,,,,,,OGP,OGP,2011/05/09,2005.140 2008.045 2010.097 2011.037,0
1759,"South America - 72°W to 66°W, S hemisphere and PSAD56 by country","South America (Bolivia; Chile - north of 45°S; Peru) between 72°W and 66°W, southern hemisphere, onshore.",-45,-2.15,-72,-66,,,,,,OGP,OGP,2011/05/09,2005.140 2008.045 2010.097 2011.037,0
1760,"South America - 66°W to 60°W, N hemisphere and PSAD56 by country","South America (Guyana; Venezuela) onshore between 66°W and 60°W, northern hemisphere.",0.65,11.23,-66,-60,,,,,,OGP,OGP,2011/05/09,2005.140 2008.045 2010.097 2011.037,0
1761,Bolivia - 66°W to 60°W,Bolivia between 66°W and 60°W.,-22.87,-9.68,-66,-60,,,,,,OGP,OGP,2011/05/09,2005.140 2008.045 2011.018 2011.037,0
1762,"South America - 60°W to 54°W, N hemisphere and PSAD56 by country","South America (Guyana) onshore between 60°W and 54°W, northern hemisphere.",1.19,8.57,-60,-56.47,,,,,,OGP,OGP,2011/05/09,2005.140 2008.045 2010.074 2011.037,0
1763,Russia - west of 24°E,Russian Federation - west of 24°E - Kaliningrad.,54.32,55.3,19.2,22.9,,,,,,OGP,OGP,2008/06/23,2006.590 2008.045,0
1764,Russia - 24°E to 30°E,Russian Federation - between 24°E and 30°E.,55.71,69.45,27.34,30,,,,,,OGP,OGP,2008/06/23,2008.045,0
1765,Russia - 30°E to 36°E,Russian Federation - between 30°E and 36°E.,50.42,70,30,36,,,,,,OGP,OGP,2008/06/23,2008.045,0
1766,Russia - 36°E to 42°E,Russian Federation - between 36°E and 42°E.,43.2,69.18,36,42,,,,,,OGP,OGP,2008/06/23,2008.045,0
1767,Russia - 42°E to 48°E,Russian Federation - between 42°E and 48°E.,41.17,68,42,48,,,,,,OGP,OGP,2008/06/23,2008.045,0
1768,Russia - 48°E to 54°E,Russian Federation - between 48°E and 54°E.,41.4,73.33,48,54,,,,,,OGP,OGP,2008/06/23,2008.045,0
1769,Russia - 54°E to 60°E,Russian Federation - between 54°E and 60°E.,50.5,76,54,60,,,,,,OGP,OGP,2008/06/23,2008.045,0
1770,Russia - 60°E to 66°E,Russian Federation - between 60°E and 66°E.,50.6,76.67,60,66,,,,,,OGP,OGP,2008/06/23,2008.045,0
1771,Russia - 66°E to 72°E,Russian Federation - between 66°E and 72°E .,54.05,77,66,72,,,,,,OGP,OGP,2008/06/23,2008.045,0
1772,Russia - 72°E to 78°E,Russian Federation - between 72°E and 78°E.,53.2,73,72,78,,,,,,OGP,OGP,2008/06/23,2008.045,0
1773,Russia - 78°E to 84°E,Russian Federation - between 78°E and 84°E.,50.5,74,78,84,,,,,,OGP,OGP,2008/06/23,2008.045,0
1774,Russia - 84°E to 90°E,Russian Federation - between 84°E and 90°E.,49.1,76,84,90,,,,,,OGP,OGP,2008/06/23,2008.045,0
1775,Russia - 90°E to 96°E,Russian Federation - between 90°E and 96°E.,50,76,90,96,,,,,,OGP,OGP,2008/06/23,2008.045,0
1776,Russia - 96°E to 102°E,Russian Federation - between 96°E and 102°E.,49.75,77,96,102,,,,,,OGP,OGP,2008/06/23,2008.045,0
1777,Russia - 102°E to 108°E,Russian Federation - between 102°E and 108°E.,49.7,77,102,108,,,,,,OGP,OGP,2008/06/23,2008.045,0
1778,Russia - 108°E to 114°E,Russian Federation - between 108°E and 114°E.,49.1,76.5,108,114,,,,,,OGP,OGP,2008/06/23,2008.045,0
1779,Russia - 114°E to 120°E,Russian Federation - between 114°E and 120°E.,49.45,75,114,120,,,,,,OGP,OGP,2008/06/23,2008.045,0
1780,Russia - 120°E to 126°E,Russian Federation - between 120°E and 126°E.,51.45,74,120,126,,,,,,OGP,OGP,2008/06/23,2008.045,0
1781,Russia - 126°E to 132°E,Russian Federation - between 126°E and 132°E.,42.25,73.5,126,132,,,,,,OGP,OGP,2008/06/23,2008.045,0
1782,Russia - 132°E to 138°E,Russian Federation - between 132°E and 138°E.,42.6,76,132,138,,,,,,OGP,OGP,2008/06/23,2008.045,0
1783,Russia - 138°E to 144°E,Russian Federation - between 138°E and 144°E.,45.8,76,138,144,,,,,,OGP,OGP,2008/06/23,2008.045,0
1784,Russia - 144°E to 150°E,Russian Federation - between 144°E and 150°E.,44.3,76,144,150,,,,,,OGP,OGP,2008/06/23,2008.045,0
1785,Russia - 150°E to 156°E,Russian Federation - between 150°E and 156°E.,45.75,72,150,156,,,,,,OGP,OGP,2008/06/23,2008.045,0
1786,Russia - 156°E to 162°E,Russian Federation - between 156°E and 162°E.,50.33,71,156,162,,,,,,OGP,OGP,2008/06/23,2008.045,0
1787,Russia - 162°E to 168°E,Russian Federation - between 162°E and 168°E.,55.33,70,162,168,,,,,,OGP,OGP,2008/06/23,2008.045,0
1788,Russia - 168°E to 174°E,Russian Federation - between 168°E and 174°E.,59.8,71,168,174,,,,,,OGP,OGP,2008/06/23,2008.045,0
1789,Russia - 174°E to 180°E,Russian Federation - between 174°E and 180°E .,61.7,71.5,174,180,,,,,,OGP,OGP,2008/06/23,2008.045,0
1790,Russia - 180° to 174°W,Russian Federation - between 180°E and 174°W.,64.15,71.5,-180,-174,,,,,,OGP,OGP,2008/06/23,2008.045,0
1791,Russia - east of 174°W,Russian Federation - east of 174°W.,64.15,67.2,-174,-168.25,,,,,,OGP,OGP,2008/06/23,2008.045,0
1792,Europe - 12°E to 18°E onshore and S-42(58) by country,"Germany (former DDR) - onshore east of 12°E. Czech Republic, Hungary, Poland and Slovakia - west of 18°E.",47.75,54.83,12,18,,,,,,OGP,OGP,2011/06/30,2002.361 2005.590 2008.045 2011.055,0
1793,Europe - FSU - 18°E to 24°E and Pulkovo by country,"Belarus, Estonia, Latvia, Lithuania and Ukraine - west of 24°E. Russian Federation - Kaliningrad.",47.74,59.29,18,24,,,,,,OGP,OGP,2008/09/24,2002.361 2005.590 2006.590 2008.011 2008.045,0
1794,Europe - FSU - 24°E to 30°E and Pulkovo by country,"Belarus - west of 30°E; Estonia; Latvia and Lithuania - east of 24°E; Moldova; Russian Federation and Ukraine - 24°E to 30°E.",45.21,69.47,24,30,,,,,,OGP,OGP,2008/06/23,2002.361 2008.045,0
1795,Europe - FSU - 30°E to 36°E,"Belarus and Moldova - east of 30°E; Russian Federation and Ukraine - 30°E to 36°E.",44.38,69.96,30,36,,,,,,OGP,OGP,2008/07/05,2002.361 2006.590 2008.045 2008.054,0
1796,Europe - FSU - 36°E to 42°E,"Georgia - west of 36°E; Russian Federation - 36°E to 42°E; Ukraine - east of 36°E.",41.43,69.17,36,42,,,,,,OGP,OGP,2008/06/23,2002.361 2008.045,0
1797,Europe - FSU - 42°E to 48°E,"Armenia - west of 48°E; Azerbaijan - west of 48°E; Georgia - east of 42°E; Kazakhstan - west of 48°E; Russian Federation - 42°E to 48°E.",38.84,80.86,42,48,,,,,,OGP,OGP,2008/06/23,2002.361 2006.590 2008.045,0
1798,Asia - FSU - 48°E to 54°E,"Azerbaijan - east of 48°E; Kazakhstan - 48°E to 54°E; Russian Federation - 48°E to 54°E; Turkmenistan - west of 54°E.",37,84,48,54,,,,,,OGP,OGP,2008/06/23,2002.361 2006.590 2008.045,0
1799,Asia - FSU - 54°E to 60°E,"Kazakhstan; Russian Federation; Turkmenistan - 54°E to 60°E; Uzbekistan - west of 60°E.",36.6,84,54,60,,,,,,OGP,OGP,2008/06/23,2002.361 2008.045,0
1800,Asia - FSU - 60°E to 66°E,"Kazakhstan; Russian Federation; Uzbekistan - 60°E to 66°E; Turkmenistan - east of 60°E.",34.9,84,60,66,,,,,,OGP,OGP,2008/06/23,2002.361 2008.045,0
1801,Asia - FSU - 66°E to 72°E,"Kazakhstan, Russian Federation and Uzbekistan - 66°E to 72°E; Kyrgyzstan and Tajikistan - west of 72°E.",36.4,84,66,72,,,,,,OGP,OGP,2008/06/23,2002.361 2006.380 2006.590 2008.045,0
1802,Asia - FSU - 72°E to 78°E,"Kazakhstan; Kyrgyzstan; Russian Federation - 72°E to 78°E; Tajikistan and Uzbekistan - east of 72°E.",36.4,84,72,78,,,,,,OGP,OGP,2008/06/23,2002.361 2006.380 2006.590 2008.045,0
1803,Asia - FSU - 78°E to 84°E,"Kazakhstan and Russian Federation - 78°E to 84°E; Kyrgyzstan - east of 78°E.",40.7,84,78,84,,,,,,OGP,OGP,2008/06/23,2002.361 2008.045,0
1804,Asia - FSU - 84°E to 90°E,"Kazakhstan - east of 84°E; Russian Federation - 84°E to 90°E.",46.7,84,84,90,,,,,,OGP,OGP,2008/06/23,2002.361 2008.045,0
1805,Europe - 6°E to 12°E and Pulkovo by country,Czech Republic and Germany (former DDR) - west of 12°E.,50.21,54.18,9.93,12,,,,,,OGP,OGP,2008/06/23,2002.361 2008.045 2009.060,1
1806,South America - UTM 17S and SAD69 by country,"South America - between 84°W and 78°W; southern hemisphere.",,,,,,,,,,OGP,OGP,2008/06/23,2005.140 2008.045,1
1807,South America - UTM 18N and SAD69 by country,"South America - between 78°W and 72°W; northern hemisphere.",,,,,,,,,,OGP,OGP,2008/06/23,2005.140 2008.045,1
1808,South America - UTM 18S and SAD69 by country,"South America - between 78°W and 72°W; southern hemisphere.",,,,,,,,,,OGP,OGP,2008/06/23,2005.140 2008.045,1
1809,South America - UTM 19N and SAD69 by country,"South America - between 72°W and 66°W; northern hemisphere.",,,,,,,,,,OGP,OGP,2008/06/23,2005.140 2008.045,1
1810,South America - UTM 19S and SAD69 by country,"South America - between 72°W and 66°W; southern hemisphere.",,,,,,,,,,OGP,OGP,2008/06/23,2005.140 2008.045,1
1811,South America - UTM 20N and SAD69 by country,"South America - between 66°W and 60°W; northern hemisphere.",,,,,,,,,,OGP,OGP,2008/06/23,2005.140 2008.045,1
1812,South America - UTM 20S and SAD69 by country,"South America - between 66°W and 60°W; southern hemisphere.",,,,,,,,,,OGP,OGP,2008/06/23,2005.140 2008.045,1
1813,South America - UTM 21N and SAD69,"South America - between 60°W and 54°W; northern hemisphere.",,,,,,,,,,OGP,OGP,2008/06/23,2005.140 2008.045,1
1814,"South America - 60°W to 54°W, S hemisphere and SAD69 by country","Brazil - between 60°W and 54°W and south of a line joining 10°S, 60°W to 5°S, 54°W. In remainder of South America between 60°W and 54°W southern hemisphere, onshore and south of Brazilean border.",-38.91,-5,-60,-54,,,,,,OGP,OGP,2011/05/09,2005.144 2005.841 2008.045 2010.097 2011.021 2011.037,0
1815,"South America - 54°W to 48°W, N hemisphere and SAD69 by country","Brazil - offshore deep water - Amazon cone. In remainder of South America, between 54°W and 48°W, northern hemisphere onshore but excluding most of the area southeast of a line between approximately 2°N, 54°W and 4°N, 52°W.",1.69,5.81,-54,-46.66,,,,,,OGP,OGP,2011/05/09,2005.144 2011.004 2010.097 2011.037,0
1816,"South America - 54°W to 48°W, S hemisphere and SAD69 by country","Brazil - onshore and offshore northern and southern hemispheres between 54°W and 48°W. In remainder of South America - between 54°W and 48°W, southern hemisphere, onshore.",-35.71,7.04,-54,-48,,,,,,OGP,OGP,2011/07/27,2005.144 2008.045 2010.097 2011.037 2011.053,0
1817,Brazil - 48°W to 42°W,Brazil - between 48°W and 42°W.,-26.3,0,-48,-42,,,,,,OGP,OGP,2008/06/23,2005.144 2008.045 2010.097,1
1818,Brazil - 42°W to 36°W onshore,"Brazil - between 42°W and 36°W, onshore.",-22.96,-2.68,-42,-36,,,,,,OGP,OGP,2011/05/09,2005.144 2008.045 2010.097 2011.037,0
1819,Brazil - 36°W to 30°W,Brazil - between 36°W and 30°W.,-10.05,-5.15,-36,-30,,,,,,OGP,OGP,2008/06/23,2005.144 2008.044 2008.045 2011.004,1
1820,Falkland Islands - onshore west of 60°W,Falkland Islands (Malvinas) - onshore west of 60°W.,-52.29,-51.22,-61.23,-60,,,,,,OGP,OGP,2011/05/09,2007.047 2008.045 2011.037,0
1821,Falkland Islands - onshore east of 60°W,Falkland Islands (Malvinas) - onshore east of 60°W.,-52.39,-51.2,-60,-57.65,,,,,,OGP,OGP,2011/05/09,2008.045 2011.037,0
1822,Namibia - offshore,Namibia - offshore.,-28.7,-17.2,10,16.4,,,,,,OGP,OGP,1996/04/12,,0
1823,"South America - 84°W to 78°W, N hemisphere and SIRGAS95 by country","South America between 84°W and 78°W, northern hemisphere, onshore and offshore.",0.9,15.5,-84,-78,,,,,,OGP,OGP,2011/05/09,2005.140 2008.045 2010.097 2011.037,0
1824,"South America - 84°W to 78°W, S hemisphere","South America between 84°W and 78°W, southern hemisphere, onshore and offshore.",-56.45,0,-84,-78,,,,,,OGP,OGP,2011/05/09,2005.140 2008.045 2010.097 2011.037,0
1825,"South America - 78°W to 72°W, N hemisphere","South America between 78°W and 72°W, northern hemisphere, onshore and offshore.",0,15.03,-78,-72,,,,,,OGP,OGP,2011/05/09,2005.140 2008.045 2010.097 2011.037,0
1826,"South America - 78°W to 72°W, S hemisphere and SIRGAS 1995 by country","South America between 78°W and 72°W, southern hemisphere, onshore and offshore.",-59.36,0,-78,-72,,,,,,OGP,OGP,2011/05/09,2005.140 2008.045 2010.097 2011.037,0
1827,"South America - 72°W to 66°W, N hemisphere","South America between 72°W and 66°W, northern hemisphere, onshore and offshore.",0,15.63,-72,-66,,,,,,OGP,OGP,2011/05/09,2005.140 2008.045 2010.097 2011.037,0
1828,"South America - 72°W to 66°W, S hemisphere","South America between 72°W and 66°W, southern hemisphere, onshore and offshore.",-59.86,0,-72,-66,,,,,,OGP,OGP,2011/05/09,2005.140 2008.045 2010.097 2011.037,0
1829,"South America - 66°W to 60°W, N hemisphere","South America between 66°W and 60°W, northern hemisphere, onshore and offshore.",0,16.75,-66,-60,,,,,,OGP,OGP,2011/05/09,2005.140 2008.045 2010.097 2011.037,0
1830,"South America - 66°W to 60°W, S hemisphere","South America between 66°W and 60°W, southern hemisphere, onshore and offshore.",-58.39,0,-66,-60,,,,,,OGP,OGP,2011/05/09,2005.140 2008.045 2010.097 2011.037,0
1831,"South America - 60°W to 54°W, N hemisphere","South America between 60°W and 54°W, northern hemisphere, onshore and offshore.",0,10.69,-60,-54,,,,,,OGP,OGP,2011/05/09,2005.140 2008.045 2010.097 2011.037,0
1832,"South America - 60°W to 54°W, S hemisphere","South America onshore and offshore, southern hemisphere between 60°W and 54°W.",-44.82,0,-60,-54,,,,,,OGP,OGP,2011/05/09,2005.140 2008.045 2010.097 2011.037,0
1833,"South America - 54°W to 48°W, N hemisphere","South America between 54°W and 48°W, northern hemisphere, onshore and offshore,",0,9.23,-54,-48,,,,,,OGP,OGP,2011/05/09,2005.140 2008.045 2010.097 2011.037,0
1834,"South America - 54°W to 48°W, S hemisphere","South America between 54°W and 48°W, southern hemisphere, onshore and offshore.",-39.95,0,-54,-48,,,,,,OGP,OGP,2011/05/09,2005.140 2008.045 2010.097 2011.037,0
1835,South America - 48°W to 42°W,"South America - between 48°W and 42°W, southern hemisphere, onshore and offshore.",-33.49,0,-48,-42,,,,,,OGP,OGP,2011/05/09,2005.140 2008.045 2010.097 2011.037,0
1836,South America - 42°W to 36°W,"South America - between 42°W and 36°W, southern hemisphere, onshore and offshore.",-26.35,0,-42,-36,,,,,,OGP,OGP,2011/05/09,2005.140 2008.045 2010.097 2011.037,0
1837,South America - 36°W to 30°W,"South America - between 36°W and 30°W, southern hemisphere, onshore and offshore.",-20.1,0,-36,-30,,,,,,OGP,OGP,2011/05/09,2005.140 2008.045 2010.097 2011.037,0
1838,Namibia - west of 12°E,Namibia - west of 12°E.,-18.33,-17.1,11.6,12,,,,,,OGP,OGP,2008/06/23,2008.045,0
1839,Namibia - 12°E to 14°E,Namibia - between 12°E and 14°E.,-21.83,-16.99,12,14,,,,,,OGP,OGP,2008/06/23,2008.045,0
1840,Namibia - 14°E to 16°E,Namibia - between 14°E and 16°E.,-28.4,-17.33,14,16,,,,,,OGP,OGP,2008/06/23,2008.045,0
1841,Namibia - 16°E to 18°E,Namibia - between 16°E and 18°E.,-28.9,-17.33,16,18,,,,,,OGP,OGP,2008/06/23,2008.045,0
1842,Namibia - 18°E to 20°E,Namibia - between 18°E and 20°E.,-29,-17.33,18,20,,,,,,OGP,OGP,2008/06/23,2008.045,0
1843,Namibia - 20°E to 22°E,Namibia - between 20°E and 22°E.,-22,-17.8,20,22,,,,,,OGP,OGP,2008/06/23,2008.045,0
1844,Namibia - 22°E to 24°E,Namibia - between 22°E and 24°E.,-18.55,-17.5,22,24,,,,,,OGP,OGP,2008/06/23,2008.045,0
1845,Namibia - east of 24°E,Namibia - east of 24°E.,-18.3,-17.4,24,25.28,,,,,,OGP,OGP,2008/06/23,2008.045,0
1846,Sudan - south - west of 30°E,Sudan south - west of 30°E.,,,,,,,,,,OGP,OGP,2008/06/23,2008.045,1
1847,Sudan - south - east of 30°E,Sudan south - east of 30°E.,,,,,,,,,,OGP,OGP,2008/06/23,2008.045,1
1848,Madagascar - offshore - west of 48°E,Madagascar - offshore west of 48°E.,-26.33,-12,42,48,,,,,,OGP,OGP,2008/06/23,2008.045,0
1849,Madagascar - offshore - east of 48°E,Madagascar - offshore east of 48°E.,-25,-11.5,48,51,,,,,,OGP,OGP,2008/06/23,2008.045,0
1850,UAE - Abu Dhabi - west of 54°E,United Arab Emirates (UAE) - Abu Dhabi west of 54°E.,22.77,25.65,51.57,54,,,,,,OGP,OGP,2008/09/24,2007.010 2008.045 2008.070,0
1851,Malaysia - East Malaysia,"Malaysia - East Malaysia (Sabah; Sarawak).",0.85,7.5,109.5,119.3,,,,,,OGP,OGP,2000/10/19,,0
1852,Asia - Brunei and East Malaysia - 108°E to 114°E,"Brunei - offshore; Malaysia - East Malaysia (Sarawak west of 114°E).",0.85,4.8,109.55,114,,,,,,OGP,OGP,2008/06/23,2008.045,0
1853,Asia - Brunei and East Malaysia - 114°E to 120°E,"Brunei - offshore; Malaysia - East Malaysia (Sabah, Sarawak east of 114°E).",1.25,7.35,114,119.26,,,,,,OGP,OGP,2008/06/23,2008.045,0
1854,Japan - zone I,"Japan - Kyushu west of approximately 130°E - Nagasaki-ken; islands of Kagoshima-ken between 27°N and 32°N and between 128°18'E and 130°E (between 128°18'E and 30°13'E for Amami islands).",26.95,34.71,128.3,130.22,,,,,,OGP,OGP,2008/06/23,2008.045,0
1855,Japan - zone II,"Japan - Kyushu east of approximately 130°E - Fukuoka-ken; Saga-ken; Kumamoto-ken; Oita-ken; Miyazaki-ken; Kagoshima-ken (except for area within Japan Plane Rectangular Coordinate System zone I).",30.92,34.02,129.64,132.15,,,,,,OGP,OGP,2008/06/23,2008.045,0
1856,Japan - zone III,"Japan - Honshu west of approximately 133°15'E - Yamaguchi-ken; Shimane-ken; Hiroshima-ken.",33.67,36.35,130.75,133.53,,,,,,OGP,OGP,2008/06/23,2008.045,0
1857,Japan - zone IV,"Japan - Shikoku - Kagawa-ken; Ehime-ken; Tokushima-ken; Kochi-ken.",32.65,34.6,131.92,134.85,,,,,,OGP,OGP,1998/12/12,,0
1858,Japan - zone V,"Japan - Honshu between approximately 133°15'E and 135°10'E - Hyogo-ken; Tottori-ken; Okayama-ken.",34.11,35.67,133.13,135.48,,,,,,OGP,OGP,2008/06/23,2008.045,0
1859,Japan - zone VI,"Japan - Honshu between approximately 135°10'E and 136°45'E - Kyoto-fu; Osaka-fu; Fukui-ken; Shiga-ken; Mie-ken; Nara-ken; Wakayama-ken.",33.4,36.3,134.84,137,,,,,,OGP,OGP,2008/06/23,2008.045,0
1860,Japan - zone VII,"Japan - Honshu between approximately 136°15'E and 137°45'E - Ishikawa-ken; Toyama-ken; Gifu-ken; Aichi-ken.",34.55,37.54,136.25,137.85,,,,,,OGP,OGP,2008/06/23,2008.045,0
1861,Japan - zone VIII,"Japan - Honshu between approximately 137°45'E and 139°E - Niigata-ken; Nagano-ken; Yamanashi-ken; Shizuoka-ken.",34.09,38.66,137.47,139.93,,,,,,OGP,OGP,2008/06/23,2008.045,0
1862,Japan - zone IX,"Japan - Honshu - Tokyo-to. (Excludes offshore island areas of Tokyo-to covered by Japan Plane Rectangular Coordinate System zones XIV, XVIII and XIX).",32.33,35.92,138.93,140.86,,,,,,OGP,OGP,1998/12/12,,0
